,Text,Labelled_topic
2102,My family loves maple syrup on pancakes and by far this is one of the best we have tasted. We love it!,4
2105,"Ordered this plant to remedy a fruit fly invasion. The amazon shipping was acceptable, but the manufacturer does not create the packaging to facilitate any shipment, unless they were to put ""This side up"" on the box. The dirt was everywhere but where it was supposed to be and the plant (Audrey) was upside down, roots up in the box. If I had found one locally I would have bought it there. Hoping Audrey survives, but I don't have high hopes. EDIT: Audrey is now deceased. Do not recommend.",4
2108,Excellent snack that's healthy and nutricious.  My son loves it!  It is a tad pricier than other brands but it tastes better.,4
2109,"I've been eating raw honey for a while now and this is among the best tasting that I've tried.  It was also reasonably priced, unlike some of the other raw honey products that give you a tiny jar for the same price (or more) than I paid for this large 3-pounder.",4
2120,"... get this type of sugar any other way than through ordering it because the shipping is INSANE!  The sugar is fine but for the price of the shipping, it was not worth it.",4
2137,"i was a little disappointed,it does not taste like the eel i remembered.this is very muschi,i dont think i order it again.///karin",4
2139,Been buying Haribo products for 40 years.  Noticed they even are starting to put some sugar back into  their products. Tasty as usual.,4
2143,"Quality is OK but if you need maltodextring in larger but not huge quantities, buy Carbo Gain from NOW Foods. Much better bang for the buck.",4
2153,"This ended up being exactly what I was looking for!  I purchased a slew of nostalgic candy for my 30th birthday party.  When I came across Fun Dip, the only ones I could find anywhere were the individually packaged flavor packs.  Amazon actually had the big packs (that I grew up with) with the two sugar sticks and three different flavored sugar packs.  If that's what you're looking for, this is your product!  (On a side note, the candies were a big hit!)",4
2154,This buckwheat flour is a great value and the quality is excellent.  I received promt answers to my questions from the company and found the customer service to be excellent.  I'll definitly be purchasing this flour again.,4
2169,"This product is the best raw honey...  Growing up, my dad had bee hives in South Louisiana and this is exactly how I remember the taste of raw honey.  I highly recommend this product.",4
2170,"I buy these at a local grocery store, not from amazon.com.  They are absolutely lovely. Light and crisp, they're like naked Cheetos, that are actually fairly healthy. They can be topped with most anything, sweet or savory. Great for midnight snacks, afternoon snacks, or crumbled up in tomato soup at lunch or dinner. Wish they'd make them in flavors, they'd beat the pants off most ""diet"" snacks I've ever seen!",4
2171,Fast service the items arrived the next day - Our dog loves them and they make great stocking stuffers for the holidays for our dog and the neighbors.,4
2172,These are tasty enough for an emergency snack/lunch--I keep a few in my file cabinet. But our local Meijer's sells them for $1.33 apiece. Even the discount price here is twice that.,4
2177,Seriously I didn't taste it but my dogs love these.  Shipping was very fast... I received them within 2 or 3 days of ordering.  Good price.,4
2179,This product is pretty delicious.  I love using stevia instead of other fake sugars because it's a natural product and seems less likely to cause cancer.  I wish more things would use it instead!,4
2181,"I got sent the wrong item, which happens i know.  I tried to contact the company multiple times with no response.  I finally had to contact amazon and they are returning the item for me...",4
2190,"I like this produce because it added up favor in my smoothies. Good for health, and easy to use. But the price is a little too high.",4
2192,"Great seller, a great customer service ,outstanding value & good tasting Italian coffee I will be back after I drink all of my coffee that I purchased to purchase another back from the seller I have advise you people to do the same.",4
2194,$136 for 12 boxes?  Is this a rare item?  That's $11.33 a box.  I think the item might be a bit overpriced.,4
2199,"My first time eating Kelp Noodles. They taste great. Now I just need to find them locally so that i will not have to place an order for food. Nevertheless, recommend this company and their Kelp.",4
2200,I have used this product many rimes and it is the Best tasting product for cole slaw.  I am now having a hard time finding it again but I asked Walmart if they are going to sell it again and told me to check after Feb.  I have used it for parties and my guest think that is really great and I never have any left overs.  Thanks for a great tasting slaw mix.,4
2210,Cremora is a fine product but very hard to find. It is available online but at ridiculous prices.Would be pleased to find an alternate source.,4
2213,They kept raising the price. The product was great and remained the same but they kept raising the price. This last order I have had enough and will be going back!,4
2222,"I was told by the salesman at Guitar Center that the Icicle was easy and very high quality. . .  It is perfectly easy but I have had nothing but problems from mine. There is a constant popping in anything I record.  I am using an AKG C3000B microphone I have had for a long time and it is in perfect condition so the problem is not with my mic.  Anyone else having this problem? Haven't been in touch with tech support yet, but I will say I am not happy with the Icicle. . .",4
2225,"This item is highly overpriced!  After purchasing, I found this in the store for $3.98.  I won't be ordering from here again.",4
2227,This price is amazing! We are a whole foods family and we use this for our baking and on our waffles and we love it! Way cheaper then the grocery store!,4
2228,"My son loves these for self feeding and it's a good snack on the road, in the car or whenever you go to a restuarant and need to keep them busy. My son loves them, and even I do!",4
2230,This product is WAY over priced.  I bought the same thing for $4.29 at my local Safeway and K-Mart.  My two dogs love them and I give them as a treat.,4
2237,This tastes great although I do add a little more cinnamon. It does not fill you up like homeade oatmeal does but it is still a nice product.,4
2250,I have used 3 of the 6 bags so far and have been pleasantly surprised at how few bad beans are in each bag.  Excellent quality.,4
2257,you can buy same pack from grocery store for $6:50. anyone who would buy this for that expensive price will be stupid.,4
2268,We keep a box of these in our supply bin in the back of our vehicle for snacks on the go.  Yummy!,4
2277,I add a tbsp of this flaxseed to our morning smoothies for health benefits.  Amazon sells the product for almost half the price I have found at local grocery stores. Keep the open bag in the freezer to preserve freshness.,4
2280,"I have a 6.5 month old who eats #2 food all of the time. I bought this variety pack and noticed that the peach oatmeal is thick like a paste. Coincidentally, as I was thinking that as I was feeding him he started choking and gasping for air.  He couldn't breathe and I had to give him the heimlich maneuver and luckily he started crying.  VERY SCARY and those jars went right in the garbage.",4
2281,These snacks are great but the price is beyond absurd.  These are $3 - $3.50 each in Wal-Mart.  Here it is $7 each.  Price gouging at it's best.  What a joke.,4
2286,"I was extremely disappionted when I opened my shipment of Enjoy Life On The Go Bars (Very Berry, Carmel Apple, and Cocoa Loco). The boxes are now a plain, generic design..you know, the kind all brands change to when they want to make their products look cheaper. I then compared the ingredients of the new shipment with the older boxes I still had at home. Guess what?! Cheaper ingredients! Next, I taste-tested, and let my 3 year old help. He wouldn't eat the new ones...and I can't blame him. They are oily and bland. I thought Enjoy Life was a brand that actually cared about using quality ingredients to make a good-tasting product. I was wrong. In summary, these are way too expensive to be made with low-quality, unpalatable ingredients.",4
2292,"Much cheaper at costco  much much much much much much, a lot a lot a lot cheaper. like $ 10.00 bucks",4
2298,"My kids love Hamburger Helper so I figured this would be a great new product to try since anything with Velveta is good!  It was easy to make and only took a few minutes to complete.  The kids absolutely loved it and I thought it tasted great too.  My only complaint was that, visually, it was unappetizing.  It didn't look like the picture on the box.  It was kind of a grayish brown color and actually worried me a bit before I tried it.  Luckily, my kids and I don't really care how it looks so we all enjoyed it, but Kraft would benefit by working on presentation.",4
2300,"Milo was my daily equivalent of coffee back in Singapore, but now that I moved to the US, I was shocked to find that the grocery stores near where I live does not sell this drink. So I was glad to find it on Amazon and it tastes as great. Reminds me of home too :) I hope it gets restocked soon though ._.",4
2301,"Wasabi peas are delicious, healthy, natural, and a great alternative to less healthy snacks. However, these particular Wasabi peas are way over priced. You're much better off buying in bulk, like these excellent  Wasabi Peas . They are just as tasty, and much, much cheaper.",4
2309,"I recently ordered the 16 oz., 3 Pack.  When my FedEx order arrived on December 26, 2008 there were only two 16 oz. bags contained in my order.  I would like my missing 16 oz. bag to be sent to me or at least be refunded 1/3 of my $105 charged price.",4
2313,"Bars tasted good, were fresh, and I am pooping better! I would recommend this product to anyone. And they are cheap!",4
2324,"this is regularly $2.50 per 12pk on sale at local grocery stores, even the MSRP is only $4.99 Buyer Beware !",4
2329,I bought this bag and found it 50% cheaper at smart and final. It was also old and and white. This was terrible! I bought it to put in the candy canisters I give to co-workers. So I didn't find out it was OLD till a co-worker informed me. I was so embarrassed. Do not buy this candy. It all ended up in the trash. Very disappointed!,4
2331,Tasty.  Better than others I've bought and good price.  The bag helps keep them moist too as opposed to the canisters.,4
2334,"It was pleasant to receive these in good condition. The cups were inside a cardboard box while inside another main cardboard box with bubble padding, none of the cups broke.",4
2346,"A delicious product, can't seem to find it in the stores these days. I recommend to try if you like pork rinds. Quick Delivery and great to have for guests.",4
2347,"great product, tastes great, love being able to buy in bulk at a good price, rivals generic prices. well worth it!",4
2348,I was so glad to find this on amazon and free shipping with the subscribe and save. It's much cheaper than buying smaller bags in town. I mix it with regular oatmeal to stretch it and its so healthy for you.  I haven't tried baking with it but am a total addict when it comes to eating it for breakfast as a hot cereal.,4
2349,"Unfortunately having ordered quite a few of these previously, I neglected to not look for the word: ""supreme"" in this offer and since I was then receiving free shipping had 4 delivered. We (that is my husband, guests and me)knew immediately that these were different from those previously enjoyed. BUT, currently Amazon featured the ""supreme"" babka and now I am awaiting to receive these. In the future, I will read more carefully.",4
2352,"These are quite good tasting!  Even though you have to buy several boxes rather than just one at a time, the individual boxes are manageable enough for use over a period of time.  It would be nice, as with most things, if they were a bit less expensive and also didn't have to be bought 'in bulk,' but overall they're very good especially compared to some other 'organic' offerings.",4
2357,I was very disappointed when Target stopped selling these.  I bought this pack of 12 bags and they were just like from the store.  Good buy.,4
2367,I found this exact same product elsewher for a much better price. It was only $11.99 per bag. Why is there such a difference? Dried Cherries 20oz. ~ Resealable Bag  Dried Cherries 20oz. ~ Resealable Bag,4
2372,I was able to get a bottle for $1.00 through a relay for life food sale.  This is the best juice ever!,4
2380,but i ran out and now i see that the price has increased from 81.00 to 131.00 while it is still i'm sure a good deal that's a sharp increase.,4
2381,I would have given this a 5 star but the container was not completely sealed. I took off the cap and the seal was partially lifted up. I have used it several times and the flavor is great.,4
2388,This is the best Waffle Mix around. Can't find in the store but glad that I was able to find them online for such a reasonable price.......,4
2394,"DESCRIPTION:  Lightly roasted and lightly salted; with no added oil  SIZE:  11oz bags  EVALUATION: Excellent and flavorful, however some are under-roasted and not crunchy.  A few nuts taste stale. > Blue Diamond brand almonds, moderately roasted with canola, safflower, or sunflower oil and lightly salted are more flavorful.  Although not oily, the roasting oil does effect the flavor.  Whether that's a good thing or not is a matter of individual tastes.  The longer or more intense roasting makes the nuts crunchier.  PRICE COMPARISON:  At the time of this writing, both ""Back-to-Nature"" and ""Blue Diamond"" almonds are about 50 cents/oz  Blue Diamond Almonds Roasted Salted, 6-Ounce Tins (Pack of 12)   The Blue Diamond almonds come in more convenient 6 oz cans, but may be less environmental freindly.",4
2397,"I got a pack of these for free with my last order! Thanks Pier Mall! Very tasty cookie cracker snack, with a light touch of honey flavor. My friends liked it too. I will definitely buy some with my next order.",4
2403,"Got some of this on sale at the local grocery store today..was impressed with the taste. The energy boost isn't much different from other products to me. However, the taste is something I'd actually drink as a regular drink! Impressive since many energy drinks are foul tasting..",4
2404,"I used to buy these all the time and had no idea the switched to being made in China! Not trusting this company anymore, they just lost another customer. BUYER BEWARE!",4
2407,"I recently found out about these products and I love this breakfast sausages. I have tried the other product:  Cedar Lake Tasty Link, 20 Oz. Cans (Case of 12, Vegan) , they both taste good but I like these better. Healthy yet tasty!",4
2412,"Really pricey.  I think a 45-gallon barrel is that much at the warehouse.  I first cancelled, they did not respond so I went ahead and accepted.  Certainly not economical.",4
2415,"I was surprised when the catnip arrived to find it was only a one ounce tin.  The listing did not say how much was in the tin (my fault I guess). I just found the same size tin of this same catnip at a high end natural food store for only $4.95.  This is good stuff, but overpriced and can probably be found locally for a lot less.",4
2436,"There's a very nice watermelon flavor to these candies.  If I had any complaint...and I really don't...it would be that I'd prefer the candies individually wrapped.  Otherwise, I'm pleased with my selection.",4
2438,I love these biscottis. They are 15 calories each and taste wonderful. Because there are so few calories these falls under a diet product which means they aren't cheap. However I got them here for about 30% less than the other vendor I used online.,4
2446,I bought this seed to make centerpieces for a safari-themed baby shower. I did a test run with one planter last week. They sprouted beautifully - and close to 100% germination. The grass is tall and healthy (within only 8 days).,4
2453,I think this is a really good deal. I seal it up in a rubbermaid container and just scoop it out to brew. Good stuff!,4
2455,"We found this at PF Changs, and it tastes just as great as it did there. There are 16 bags per box as listed.",4
2459,Great for stocking up and keeping a few in the closet. I like to buy things in bulk and this was a good deal and smells good too.,4
2463,"Our Allsorts licorice arrived quickly - in time for a birthday surprise!  It's hard to find this great licorice anywhere locally, and when you do, it's very expensive.  We were delighted with the price, service and most of all - taste!",4
2464,"This is by far the best Teriyaki Jerky I have tasted. It is a thick cut, salty, sweet and tender. The price is the only thing that is no good. I would buy more if it was bulk or reasonable but this seems to be the only place to purchase. I am a repeat customer and will continue. Thanks!!",4
2465,"I had no idea exactly how much a pound of flowers would be. Great quality and very plentiful. Arrived in an airtight bag, so I'm sure it will stay fresh for months. I use it with mint to make wanjo.",4
2468,"This honey is very spreadable, more like jelly than honey, and very tasty. The jar it comes in may be small, but it is more than worth the price.",4
2475,"I know what you're probably thinking: They're vegan, they're gluten-free...they're a dream come true! The taste of these bars is very banana-y but I doubt you'll be able to ignor the texture long enough to enjoy that. The texture is akin to eating a handful of dirt (I'm no dirt-eating pro...but when I was trying to chew that's all I kept thinking). Please...if you're thinking about trying these...go down to your local natural foods market and pick up a box there first...while you're at it you may want to get some of your favorite soymilk...and lots of it!  PS If you're in the market for a yummy vegan bar...try the Betty Lous brand...The strawberry is super good!",4
2480,I guess it does the job okay.  And it's much cheaper than 5-Hour brand.  But the packaging it arrived in was in Spanish.  Since I don't speak or read Spanish I was a little leery of this item since it was impossible for me to read ingredients and nutritional information panel. The item is labelled as being made in the USA but the website on the label has a .mx extension for being a Mexican company. I don't have anything against our neighbors to the south.  I just expect that when I buy something on Amazon that the labeling will be in English unless otherwise stated.,4
2482,Hard to find Item. Delicious and easy to prepare. Kids love it! Arrived very fast!,4
2485,"I buy Jack Links Peppered Jerky every month.  I tried these as this was the first time seeing them.  Don't waste your money.  They are so tough even the kids wouldnt eat them!!  They do not taste anything like the other ""Peppered"" jerkys.  Stick with the 1 oz or the 2 oz sticks they are moist and not so much grizzle.",4
2486,"My oldest son likes this coffee and its price and suggested I use it for guests at our rental vacation property. I do use the coffee and have never had a complaint from any of our guests. I generally buy the original ground or decaff original and am pleased with both. By using 'Subscribe and Save' this coffee is cheaper than any local store, including using a Eight O'Clock coupon at either Walmart or Target.",4
2487,"Well, what kind of review can I write for snack bites. I was quite surprised by their taste, which is very good. I wish they were available in bigger packages, otherwise the packaging itself costs more than the bites. That's the reason for 4 stars(I mean the cellophane costs as much as the meat).",4
2491,The candy was fresh and tasted really good. It definitely was not hanging around some warehouse somewhere. I would order from this company again with no hesitation.,4
2511,we go on a lot of road trips and i always make sure to pack quaker bars as the kids love them they are great taste good and so easy to pack highley reccommend these to anyone as a to go snack,4
2516,"I like the product, but at nearly [...] bucks per 24 pack it is way overpriced. I would buy it again if it was priced at about 40% less.  I do like it for an afternoon boost, but in the mornings I need full strength rocket fuel.",4
2519,This is the easiest and tastiest applesauce cake with out the hassle .  Everyone will think you made it fromscratch.,4
2520,These sticks definitely don't look like ones in the picture. They are much thinner and IMHO not worth the money. I should have returned it but instead gave my dog (GSD) 5 at a time to keep her busy.  I'd stick with the Redbarn or equivalent from another website.,4
2521,It has only a few calories and is even suitable for my husband with Diabetics II. Very fast to prepare before cooking the meal for the family or friends. Taste is really good and not too sweet as many other desserts. Great in summertime - put it for half an hour in the freezer and serve it as a semifreddo.,4
2523,Bought this in sept. and did not pay to much attention to price at 16.83  3lb box and then saw them in the store for 7.99. Boy did i feel  like an idiot.  do your comparison shopping and do not waste your money on 3rd party sellers.Update.. Food 4 less had this box for 6.49 good buy and the cookies were fresh this time ?,4
2527,It's a  wonderful snack and an Immune System booster also. I am so happy I found this and I recommended it to all my friends.,4
2530,Stingers are better tasting and more convenient than gels and work just as well to provide energy when exercising over long periods of time.,4
2532,I dont like the taste of this at all.  I have some other fennel tea from another company not on amazon and it is fantastic.  Cant remember exact name but think it is something like MB - is a french company and I got it in canada and by mail order after that.  It is much better to my taste.  Never dreamed there would be this much variance among fennel seeds as only ingredient.,4
2535,"Most of the reviews are mostly negative, but if your brand new to this candy......its sooo delicious! If you like a chewy, hardness..feeling like your jaw is going to fall off. This is the stuff! I'm 16 and never heard of this candy before, but i tried it once at a world market and couldn't stop eating them, there so addicting! They have a great mouth watering taste to them. I would recommend this candy to new comers.",4
2536,"3 years ago I bought a Digidesign 002 protools rack and a lot of other equipment to start recording - but I could never get it to work with my OS on either computer.  I was at an impasse for a long time until I saw this product on Blue's website.  I already had a $400 condenser mic in the closet I had never gotten to use and didn't want to spend more money on a quality USB mic.  I couldn't be happy that this product exists - in it's quality or price!  I noticed no noise or coloration of the signal and it worked without a problem.  It does exactly what it's suppose to do -- act like it doesn't exist.  It just serves it purpose to convert the signal well, and stays out of the way on everything else.  It does feel light weight and the signal was a little lower than i thought (as many reviews said) and that is the only reason i didn't give it 5 stars.  But I don't think that should keep anyone from getting this product.",4
2542,"It clearly states on the description, pack of 6!  But I only got 5!  And I cannot find how to complain about this.  I don't want to return.",4
2546,I can't believe I paid here over $11..big mistake on my part should checked local first... just paid under $ 3.00 for 16 oz at our local Publix  rated a 5 * for the item...,4
2549,Great taste and goes with all types of mexican food.  Have used for years and all of a sudden this product extremely hard to find at grocery stores and Walmart.  So was pleased I could order and shipment was here quickly.,4
2550,This is part of my regular order now.  I love it!  I used it when I did the Master Cleanse and it was perfect.,4
2551,So we cancelled the order.  It was cancelled without any problem.  That is a positive note...,4
2555,"First time ordering this jerky from amazon, and I highly recommend to everyone DO NOT BUY IT! It is harder than a rock. I have bought it from other sellers not amazon, and it is much better. The experation date is not for another year, but you cannot even bite it or chew it. Horrible, I think its the worst jerky ive ever bought!",4
2558,"I bought this for my 1 year old and he loves it just as much as the other organic brands we've purchased, but I got this one for 30-50% less!  Great buy.",4
2567,"Great product.  Received it in a timely manner.  If you like tea, this is a keeper.",4
2568,Be advised. You will only receive 1 (one) box. They are less than $3.00 in the local grocery store. Will not purchase again.,4
2576,"This is an excellent quality product. It makes lunch or a snack time very easy and convenient, as well as nutricious.  LOVE this product.  awesome for controlling portions for anyone looking to maintain weight as well.",4
2580,"I love these crackers but not the price change.  At $29.00 for 12 boxes; ~$2.42 a box if you sign up for ""Subscribe and Save"" I was ecstatic. I most definitely signed up for ""Subscribe and Save"" delivery.  Not yet 2 months later I learn the identical item now cost $55.00 for 12 boxes.  Bait and switch?  I think these crackers taste better than their clone parent the Triscuit. 12 boxes is just right for a two month period- I keep a couple boxes at work. Use them for bringing nibblies to gatherings and more importantly as a stable of my diet because I choose not to eat bread and I love food items with ingredient lists like this: Whole Wheat, Expeller-Pressed Oleic Safflower Oil, Sea Salt, Natural Tocopherols Added to Preserve Freshness.  As a big city dweller who uses public trans (I don't own a car)I rely on Amazon for certain essential groceries. I pick them up at the UPS store on my walk home from the train stop. It's one of the main reasons I'm a ""Prime"" member.  I'll need to cancel my ""Subscribe and Save"" for this item. I like to think Amazon wasn't going to send the next delivery without notifying me of the new price.  I can get Triscuits anywhere for ~$4.50 a box, sometimes less. The Back To Nature cracker is now $4.59 a box.  It's likely the pricing situation is out of their hands but I'm so disappointed!  Looks like I'll be checking out the cracker selection at CostCo.",4
2586,I love this cereal.  I first had it at my sisters and now I am hooked.  I love the fact that it has good grains and that it is organic so this seems a good cereal (as cereals go).  I love the taste a little sweet and crunch.  And the price at $3.10 a box is really good.,4
2587,"My husband love monster slim jims. Alot cheaper to buy it by packs then pieces. He ate 2 packs in a month, he is something but anyways I do recommend this to everyone. Great price for great products.",4
2593,We did the shopping season for Christmas. They indicated that the product would arrive by 18 January. To our surprise came before Christmas in excellent condition. Thoroughly recommended!,4
2598,"This is a very welcome product.  It is so difficult today to find any candies that are made without GMO's.  Having said that I must also say that I was astounded at the price listed.  I purchased these candies in a local supermarket for $3 a bag.  That is THREE, not thirty [when you add shipping].  Unreal's website lists many stores that will soon be carrying these products.  They are great everyday type candies I would recommend to anyone but not at the price listed.",4
2601,This is what you need to make your gumbo taste the way it should. It is difficult to find in stores and I was happy to be able to get it from Amazon.,4
2602,Most stores don't carry product but is the best and easy to fix spaghetti on the planet you can buy.,4
2604,They are taking advantage of pricing and selling this item at 200% mark up. You can get it at Keurig.com at half the price,4
2607,"Very good flavor and not filled with a bunch of chemicals. Although there are still questions about some of the ingredients, it is a great alternative to what's on the shelf in the grocery store.",4
2613,"I ordered this product for my niece as one of her Christmas presents. When I opened the UPS package, the handle to the gingerbread box was broken. The box was also dented in places. The taste of the icing was horrible. However it was a fun project and none of the gingerbread pieces were broken. Would not buy again.",4
2614,I found this site to have the best price for the quantities on the web. I would definitely order from here again.,4
2616,"I was a little worried about the other reviews that said their wrappers were broken.  I wonder if they were pushing the wrappers they suggested (both suggested the same wrappers.... hmmm) However, the wrappers arrived intact.  In fact we took two packages camping and the left overs made it home without damage.  I detected no difference from the rice wrappers we buy locally at an Asian market.  Buying in bulk saved lots of $$.  There were a couple of wrappers - out of dozens -that had a few tiny air bubble holes in them.  It didn't affect the taste or function.  That is the reason for 4 stars instead of 5.  We weren't wrapping anything that was really drippy so it wasn't a problem.  We will definitely order again.  Shipping was rapid.  A great buying experience.",4
2620,I don't buy my walnuts anywhere else. These taste great and are a fantastic price. I put most of them in the freezer and pull them out as I need them in order to ensure they stay fresh since 4 tubs lasts me quite a while.,4
2625,"The new Cheez-It Mozzarella flavored crackers are great tasting. The crunch was transformed into a creamy cheese flavor as I greedily shoveled them into my mouth. I had to shovel them, because the crackers were broken into crumbs when I received them. This however in no way detracted from the flavor or deterred me from the swift completion of my appointed task. Wait, I think I missed one. Mmmmm",4
2630,All the cures work and taste great. I like hickory smoked/flavored items so this was great for me. Great seasoning.,4
2633,This Kit Kat is way way way better than the US version....It is the same one that I used to eat in the middle east but it's very delicious and I do recommend it.  the shipping was fast...the chocolate wasn't melted...and the packaging was good,4
2634,"I purchased these for my candy buffet at my wedding and I'm not impressed at all. I could have saved money by ordering them directly from Oriental Trading Company which is clearly where they came from. they look cheap and they're not as colorful as shown in the picture. the Oriental Trading Company information is on the back of the wrappers on the lollipops. most of the lollipop sticks are bent and two lollipops arrived broken. the box only has 12 lollipops, but in the description it says there's 16. I would have expected that if I knew they were coming from Oriental Trading Company, but that's not in the description, so I feel ripped off.",4
2643,"the item is awesome, but the 6 pack is about $30 at babies r us, this is a rip-off",4
2645,"I've bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning.  Keeps you from eating too many!  Occasionally I get really stale items from Amazon.com and this was one.  Unedible.  Beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case, not expired but stale and unedible just the same.",4
2654,"I bought this 4 pack to have some inexpensive caviar to use for garnish over the holidays. The other night I decided to go ahead and use one for some dip. It was so bad I couldn't believe it. It wasn't spoiled, it just had an odd flavor with a terrible aftertaste. It didn't even taste like caviar. I threw the jar away.",4
2678,"I am a preschool teacher and do a G is for Gingerbread unit every January. I was on vacation during Christmas and when I got back not a gingerbread kit was to be found. Which is odd. I needed one for my preschool class and needed it in less then a week. I looked everywhere and could not find ont. So I had one overnighted from Amazon on NYE and it came yesterday. I pick this one because of the Rudolph theme. The gingerbread itself came broken. Like unable to use would need a glue gun to get it to work broken. It's non returnable. I called Amazon, they were nice enough to order me a second one since I spend a ton of money each year with them. This one also came broken. I order A LOT from Amazon and things do not come broken. I think only one time have I had returned something because it was broken in 100's of orders. But two of the same thing in a row?! I think it's the kit itself and nothing to do with how it was shipped. I will say most come UPS and overnight comes Fed Ed. But it's bubble wrapped very well. I think the gingerbread isn't good and cracks in shipping and breaks off. The rest of the kit is very cute. The first kit the candies had spilled out and where a mess in the box. But the second kit while the gingerbread was all broken up again the candies were all in their bags. Too bad. But I would try something else, stay away from this one.",4
2679,"Checked reviews about several Companies this one had great ones. Purchased as a gift for my Mother( she is the expert on Jordan Almonds ) She said they were wonderful. Fresh and not over candied. My sisters agreed. They arrived right away, well packed.",4
2687,"Bought this as a gift and was told it tastes really great! Too bad I don't have one of those machines, otherwise, I'd try them out myself.  I might have to consider getting one! If you really like it, you can save some money by subscribing to it for automatic deliveries and to make sure you don't run out.",4
2688,"This is a really great tasting snack with the right amount of kick.  I bought a 24OZ bag from my local Waldbaums for $6.49.  There was a buy one get one free sale, so I actually got 48OZs for $6.49.  Totally worth it.",4
2689,"Can't tell you how this tastes, because I read the ingredients first, but it has trans-fats in every flavor. :( The seller should disclose all ingredients in the description. I wouldn't have purchased this otherwise.",4
2698,The Tempura was a gift for a host. They reported great taste. There really isn't much else to say about it. I would order again based on taste and service.,4
2701,Nice assortment.  One cheese got molded (before opening) about 10 days after arrival.  I GOURMET REPLACED IT PROMPTLY.  Nice grouping for a wine tasting party.,4
2709,"I have used almost every India Tree item, and have had wonderful results with their products.  Taste and quality in conjunction with excellent Amazon service and delivery makes the decision to purchase a no brainer.",4
2712,This nori tastes great at an affordable price.  This was the best price I have ever seen for a pack this size.,4
2713,not much to say here.  it was shipped quickly and arrived in excellent time and condition.  product arrived fresh and tasty.  top quality stuff.,4
2714,We have been using enjoy life products for awhile due to life threatening food allergies. During a walk for FAAN they gave out samples of this cookie. My child loved it and wanted more. At the time they did not carry it in the stores so I found it online. It was a great purchase. It came when expected and the cookies disappeared fast. I will be ordering more soon. :),4
2718,"Great flavor, and a good start to my morning. Fiber One Honey Clusters, 14.25-Ounce Boxes (Pack of 6)",4
2723,"Flour type 00 is better than regular flour.  Whether frying it or baking it, dough maintains softness and pliability. I like it a lot.",4
2728,This was an excellent purchase. The product itself was a perfect blend making it smooth and easy to drink. The service of the seller was great and very fast. I would recommend this seller without hesitation.,4
2733,"It was a great gift! The recipient loved it. He was happy and if he's happy, so am I. I would definitely do business w/ these folks again.",4
2736,"Narnia???  I first had Turkish delight while I was in Turkey.  There, shops produce Turkish delight and hundreds of other exotic treats fresh.  Every town of more than a few thousand people seems to have at least one of these shops. The sweetness of Turkish delight varies by shop in its native homeland, and this confection is a fine example, so long as one doesn't eat all that sugar sifting around in the box.  I think there's so much so it will act as a natural preservative.  If you can't fit a quick trip Turkey to get the genuine article hand-made fresh, then this is the best imported substitute I've tried.  I wouldn't trust getting something like this from a regular retailer because of potential shelf-life issues, and I wouldn't trust confections obtained from a discount clothing outlet, but on-line through Amazon I trust.  Tangentially, if you like Turkish delight, you owe it to yourself to visit the country of origin, because there's many other delicious Turkish confections you probably haven't experienced.",4
2738,"Regular Reduced fat milk from Horizon received slightly over a month away from the expiration date. My intention was to buy Whole milk but the product description is confusing. I sent an email to the customer support - no response, after 3 weeks I checked and found that they made the picture larger (good) but left the product description without change. As for me, it is crazy expensive shipping while I can get same Fat free or Reduced fat milk at StopNShop or Market Basket. The difficult thing is to find whole milk. Funny that Whole milk as natural product became unpopular. I guess too many people are concerned about becoming overweight:)",4
2742,"The jerky has a plesant taste, not overly fishy. Some of the pieces were highly seasoned. Some of the pieces were signifigantly drier than others but overall I recommend the product.",4
2743,"My geriatric Bouvier Des Flandres is 12 years old and becoming increasingly finicky with his eating.  This product not only is palatable but has encouraged him to eat, again.  It is also low in fat which is what he needs due to a history of pancreatitis.",4
2750,"this mincemeat pie filling is Vegan and has great taste. Just put into prepared pie and bake, make a small 6"" pie, you need 2 jars for a large pie, Great fore the Holiday treats.",4
2752,I bought this for a gift for my father and he loved it.  The only down side is the price.  I will only get these as gifts and not as a food staple due to the cost.,4
2758,"Always used the Robertsons ginger, This production is almost as good, but the price is inflated for the size of the jar.the product was packed well (glass jars) and arrived promptly.",4
2768,Pretty standard syrup here.  I use it for lattes.  You can't beat the pricing on Amazon for any of the Torani Syrups.,4
2769,The steaks came well sealed and packaged and were delicious. The price was right too for the size and quality of steaks that came.  I would recommend getting this product for the gourmet food lover in your life.,4
2777,"These are beautiful, smooth spring roll wrappers and on the package label there is a sticker on each one that reads, ""New technology"", so, I'm figuring by the bad reviews that this company changed the way they manufacture their spring roll wrappers and have probably upped their quality control as well. I was nervous about ordering these by the bad reviews but I'm glad I took a chance because these are a bargain compared to some of the other brands.  Will definitely order these again!",4
2784,"it's a tasty tea.  handy packets to keep at work.  Local store stopped carrying it, and the Amazon case is a decent price.",4
