,Text,Labelled_topic
2062,They came during a heat wave so some of them melted. However that's not the issue. They tasted burnt and just not that good. The ones at Trader Joe's are soo much better.,3
2073,A great idea that falls short. Bisquick gluten-free still uses an aluminum-based baking powder that is toxic to humans. Aluminum lodges in our bodies and has been found in quantities unacceptable in autistic individuals. The company refuses to respond to customer inquiries concerning this. I cannot give this to my family until the baking powder formula has been changed.,3
2081,"No matter how wholesome a snack may be, it's worthless unless the girls approve. In this case they both give the Science Diet Jerky Treats two paws up. I like that beef is the first ingredient in the recipe and there are none of those unrecognizable ingredients created in a science laboratory.  The treats are a nice size and have just enough chew to satisfy. For Piper, our shih tzu with a few missing teeth, I break the treats into smaller pieces so she can manage them.   On the package: Use within 3 weeks of opening. 100% satisfaction guaranteed Keep this bag out of the reach of pets and children.",3
2083,Tastes funny ...IT WAS NOT LABELED FROM CHINA ON THE INFO PAGE WHEN I BOUGHT IT ...I WILL NOT EAT THIS PRODUCT ...WILL NOT GIVE IT AWAY ...CAN'T RETURN IT ...ONLY THING LEFT TO DO...IS THROW IT AWAY!..will not purchase any food from China ..MY health is more important!,3
2124,This is the best gluten free pasta I've eaten.  Best of all my kids love it.,3
2126,"I have a Waring Pro, and this stuff is fantastic. It is salty and buttery, and tastes like movie theater popcorn. Some complain it doesn't all pop, that's because some of the kernals are thrown out of the kettle while the others pop. It always fills the tray that comes with my popper all the way up. I love it.",3
2129,"2.0 out of 5 stars Read this article first, August 11, 2009 By  Pregbaby (Florida) - See all my reviews I thought I was doing the right thing by buying organic and thought Similac was a brand I could trust to be good for baby. That is, until I came across this NY Times article about the sugar they use... [...]  From the article:  Parents may be buying [Similac Organic] because they believe that organic is healthier, but babies may have a reason of their own for preferring Similac Organic: it is significantly sweeter than other formulas. It is the only major brand of organic formula that is sweetened with cane sugar, or sucrose, which is much sweeter than sugars used in other formulas.  No health problems in babies have been associated with Similac Organic. But to pediatricians, there are risks in giving babies cane sugar: Sucrose can harm tooth enamel faster than other sugars; once babies get used to its sweeter taste, they might resist less sweet formulas or solid foods; and some studies suggest that they might overeat, leading to rapid weight gain in the first year, which is often a statistical predictor of childhood obesity.",3
2134,"High quality dog food, I feed lamb as it is easier on their disgestion, I highly recommend this if you have small dogs..",3
2141,"I started giving my dog this a couple of weeks ago. He really loved a different Beneful and so I gave this one a try. He LOVES it and is excited when its time to eat. (He would barely touch Purina Little Bites) I took him out of state to my mom's place and he pooped in the house 3 times! I took the blame for not paying enough attention to him. However, since we've come back home he's pooped in my apt 3 times! (in 1 week) He NEVER does that. I thought that maybe he was being spiteful, but I really think he just can't help it. The food is one hell of a laxative if thats what you're looking for. I'm glad I only bought the small bag because I WILL NOT be giving this one another try. It only gets 2 stars because he likes it and because I'm sure he would lose weight if he keeps pooping this much. TERRIBLE.",3
2149,The grains make this food really flakey. It just doesn't stick together and was falling off the spoon. A major mess really. It also doesn't have a zip lock top and I thought it did like many of the other pouch foods and took this with us out to dinner. I ended up putting the leftovers in a plastic baggie. My baby also was not a fan of this at all and she is not a picky eater. Even my dogs turned their nose up at it and I thought it tasted pretty nasty.,3
2156,"Five minutes in, one tentacle was bitten off, ball inside cracked in half. Not durable enough to be a dog toy. Disappointed :(. So is the dog :(.",3
2163,"I purchased a case of these tomatoes a couple of months ago, and the cans were so badly bent and warped my can opener won't open them.  I complained to Amazon and they shipped another case out right away - but those cans are worse than the first case!  I won't order again.",3
2174,"I used to get these instore and found a cheaper deal on Amazon. I recently realize when you open the bag, there's a strong smell (like plastic or chemicals). I tried a little bit myself and the smell is just so strong that I can't bear it. I tossed everything everything away and would not buy this again. It's made in China. You don't know what they put in the chicken strips to get them addicted or .... sick. AVOID!",3
2178,"We love this vegetable pouch for our 18 month old, and more importantly she likes it too. I like that it has sort of a dry texture compared to basic blended vegetables. I stir a touch of milk into it each time and it makes it really creamy. She always finishes it, and its one of our favorites.",3
2182,This stuff is just great!  We have a family tradition of pancakes every saturday morning.  I've tried a number of whole grain mixes and this one is the best!,3
2186,Much more buttery taste than all other light butter popcorns.  By far the best light popcorn I have tasted.,3
2187,"This is going to sound like a broken record but this stuff is great.  My German Shepard, like the others, has horrible food allergies.  I tried the Royal Canine Venison which was OK but when I tried this, my dog, who is never that excited about food, went crazy.  He loves the taste, his stool is finally solid and his coat has become shinier.  Yes it is expensive, but worth it!",3
2189,I used to buy these as healthy snacks at my office cafeteria and consider it better than a bag of potato chips.  These taste very crunchy and tasty.  Given the kind of unethical food stories we read about China - we need to see some kind of assurance and facts on the processes that the manufacturer is following to make these.  You just cannot import food stuff and sell in the US as gourmet snack food - there needs to be data backing this.  Few example of Chinese food (yuk ...):  (1) Melamine(kind of platic) in baby food and milk (so wide spread that 80% of milk in China contained this plastic in 2008)  (2) Honey contaminated with ciprofloxacin (antibiotic) - because of which it was banned in the US  (3) Soy Sauce made from Human hair (not joking google it if you want)  (4) Spurious drugs exported to African countries.  Need some good facts and quality controls from the Manufacturers that the chinese producers are complying with some good quality controls.,3
2202,"Rosemary is nothing like Peppermint ! As it has much more subtle taste ! At a Tablespoon in 20 oz. of drinking water it is still not harsh, kind of mild ! According to Miracle Food Cures from the Bible it is supposed to help with memory and old age ! It's easy to imagine Rosemary Chicken ! Over seasoning would be hard to do ! This great stuff as it has been around a long time ! Thank You !!!!",3
2207,"I wanted to learn how to use gluten in making wheat bread, and chose this brand because of the positive reviews I read on Amazon.  The quality is good and seems to work well.  I would have loved it if this product came with some recipes and tips.",3
2209,"I got this as a small gift for my girlfriend who was always forgetting to buy more cheap popcorn at the store. I thought she would enjoy some unique and gourmet popcorn and I was right - she really liked them, especially the purple kind. We cook it on the stove with oil and it worked perfectly. However, don't be an idiot like me and splash oil all over your face! Does NOT feel good. Popcorn has a great, distinct flavor and I think we will be returning for more.",3
2214,My cats absolutely would not eat this food so it was a waste of money..it is just sitting in our cabinets.  I will donate it to a shelter...,3
2216,"I got a sample of these in the mail and I tried them one night after ravaging my pantry for something crunchy and tasty. Boy, did these hit the spot they are so good they have now replaced my love for cheetos and jax. They are crunchy and cheesy and OMG they are just unbelieveably good and good for me too. What more could a girl ask for?",3
2229,I also ordered a flat of food (they were on sale) that contained The Turkey and Wild Rice Dinner.  One of them was also improperly sealed; the lid popped.  We were lucky because I just happened to check that one.  Now I'm so paranoid that I check all of them several times.  I called Earth's Best and they assured me that they haven't had this problem before and that I shouldn't worry about it.  I'm so suprised that this got passed QA/QC inspection at a baby food manufacturer.  Why would a company take the risk of bad publicity when baby food manufacturers rely so much on a reputation of safety?!,3
2240,"I'm not a coconut oil savant, but I got this for my stovetop popcorn popper and it's awesome.  It's not super-greasy, very light, cooks the popcorn to perfection and leaves an amazing hint of coconut without the sweetness (although my husband says it doesn't get the coconut hint, but he misses a lot of hints).  It shipped quickly, was well-packaged, and is a good price, I didn't want to buy a ton in case we didn't like it.",3
2241,Our family is fairly new to gluten free. We've eaten the original Golden Malted and find that the gluten free version is similar. We like it and are ordering our second batch of 3 cannisters. It's a quick easy alternative to making homemade.,3
2244,It is hard to tell most of the time if supplements work but I just have a greater sense of well being when I take this product. It really is a good source for essential fatty acids. I expect to keep taking it.,3
2249,I purchased these ears because of the excellent price. And was shocked to see the quality. each ear was individually wrapped like one of the reviews mentioned. Also fresh.  I love the fact that they are individually wrapped you can take them with you.  The dachshunds and lab Luv them...... I definitely would purchase this brand again..,3
2251,"Too much of a good thing? We worked this kibble in over time, slowly shifting the percentage of Felidae to national junk-food brand until the bowl was all natural. By this time, the cats couldn't keep it in or down. What a mess. We've moved on.",3
2261,"The taste is bitter, the smell is atrocious, and they are not naturally smoked.  ""Aqueous natural smoke"" is a chemical stew injected into the fish.  For anyone thinking these are the real thing, all I can say is 'there is a sucker born every minute.'",3
2276,"I eat a mix of this along with the [ASIN:B000E4ALF6 Nature's Path Organic Heritage Flakes Cereal, 32-Ounce Bags] nearly every morning.  This is good healthy food unlike the popular sugary cereals most Americans eat.  I enjoy the taste, and it doesn't leave me starving by mid morning.  The price is also more reasonable when I buy it by the case.",3
2284,"I adopted my adorable Edmund last year from a shelter. They sent me home with a small bag of Felidae (NOT grain free version) cat and kitten formula as he was a kitten at the time. I am very concerned about eating healthy WHOLE foods, so I of course want the best for my kitty as well. I did research and found that cats' digestive systems are not designed to eat any grains/fruits/vegetables directly, and basically the only carbs they are to eat are what is already in their prey's stomachs (ie: if a mouse ate something carby and the cat ate the mouse they would get a little of whatever was in it). So I wanted to make sure the ratio of his food was as close to what's found in nature as possible, without breaking the bank. He already seemed to really like the Felidae Grain-included version, so as soon as my starter bag ran out I immediately switched to the grain free variety and he has ONLY eaten this ever since I got him - he LOVES it! I give him one small scoop of this grain free kibble in the morning and then a quarter or so of a large 13oz Felidae grain free can of food (we've tried both the turkey/chicken and the salmon grain free canned ones and Edmund prefers the turkey/chicken but will of course eat anything I give him :-)).  He has the absolute SOFTEST, SHINIEST FUR COAT I have ever seen on a cat and he is very healthy and happy. I have to blame at least SOME of this on the fact he only eats grain free Felidae food (the rest is because I love him so ridiculously much!).  I LOVE the FREE SHIPPING on Amazon (I buy a case of canned and a bag of dry (or 2 of one) at the same time)! I used to buy this elsewhere, and since it's so heavy shipping would often be almost as much as the product!",3
2285,"We fed this to our bulldog when she was a puppy, and at first she did wonderful. Then the corn and preservatives took their toll.... She was itching and had a chronic ear infection and her face had a terrible yeasty smell ALL the time. She licked her paws constantly and scratched her face raw on any surface she could find. Then she started vomiting. We HAD to change her food. Now she eats a fully carnivorous raw diet and is thriving! No more itching, no more ear infections, no more yeast, no more paw licking.",3
2295,"This is a tasty and economical product. As our family has diabetic issues, I admit to being disappointed that two of the top ingredients are sugar.",3
2296,This coating has just enough seasoning to make fried chicken very tasty. The flavor doesn't overwhelm. It makes it easy to make fried chicken at home.,3
2312,"I have bought these for a long time and felt better about the product because I believed them to be of American origin.  I purchased several bags (strips, wrapped apples, etc) and now realize the country of origin is CHINA.  With all the FDA regulations about packaging, it's about time it was mandated that country of origin be prominently displayed (like in 20 font type - not microscopic writing no one notices!!!) ON THE FRONT OF THE PACKAGE!!!  As a result, I will no longer purchase Dogswell products.  As an aside, rawhide is an even worse offender, since the dog can get a much higher dose of any toxins used in curing the hide (and you can bet there are plenty!).  I even picked up a package of a brand named (something like) ""U.S.A. Rawhide"" and on the back, in fine print, was ""Made in China.""  Why aren't our legislators doing something productive and cracking down on this?  It's sneaky at best and intentionally deceptive at worst!  Amazon, please find us products for our ""furry kids"" that won't make them sick or kill them!",3
2314,"Like many of the other reviewers, I've tried all of the premium dog foods out there. When our family hit some tough financial times, I began looking for a good food that would be a better fit with our budget. This food absolutely fits the bill.  My golden retriever mix is not crazy about it, but that doesn't bother me that much--he's a good weight, and he will eat it when he's hungry.  He's had some allergy issues in the past and I was sure this food would kick them into gear, but it didn't--after fully transitioning to this food he has not gotten itchy at all.  I'm definitely going to stick with Chicken Soup... why pay twice as much on dog food if you don't have to?",3
2318,"Our beloved Bengal kitty, Isabel, is 13 years old and suffering from kidney stones, which are inoperable in felines. For years she lived on dry food but began to shun it as her health declined. Our vet ultimately advised feeding her whatever she'd eat: ""She might as well be as happy as possible in her declining years.""  So, we offered her one soft food after another. She turned up her nose at the expensive, vet-sold brands and repeatedly rejected one national brand and flavor after another. Finally, to her gustatory delight (and our great relief), she made her choice: this particular Wiskas version is the ONLY kind she'll eat day in and day out. It MUST be Whiskas with the turkey AND GIBLETS in GRAVY. The gravy seems to add a certain flavor and texture she can't resist.  We surmise that, like humans, our pets have food preferences linked to palate-pleasing aroma and taste. This Whiskas is the one that rings the bell for our Izzy. No, it's not the best choice for managing kidney stones, but she's got to eat. (So you won't worry that we're ignoring her renal problems, she's on daily medication and is doing quite well.)  It's not an inexpensive cat food, but its packaging is very convenient and space-saving. The Amazon auto-ship program is a life saver. The cartons always arrive on time, and the per-package bulk rate is lower than the price of small quanities. Also, our local Target was the only place we could find this exact variety, and now the store no longer carries it. (Remember, our cat demands GIBLETS and GRAVY and accepts no substitutes).  Give autoship a try. The price is better, and you can easily adjust the quantity and frequency of shipment or cancel altogether.",3
2321,"These are the same treats that my vet sells, but they are cheaper on-line.  The delivery was fast and ordering was easy.  Dog loves them.",3
2330,Pure toxic garbage. Eat poison if you want to. Toxic metals. Go ahead and buy this junk and feed yourself poison. Look at all the high ratings. Apparently people love eating toxic metals. Not harmful? Would you eat sodium mercury phosphate? Enjoy your metals.,3
2332,"We have a 4 year old granddaughter and another grand-baby on the way, so when we saw these snacks on Amazon, we thought we'd try them out to see if they would be healthy and TASTY for a child. No good having a healthy snack that the kids won't eat, huh?  Sara (the 4 year old) is such a picky eater that we had serious doubts, and thought she may turn up her nose as she does with so many other healthy foods. She LOVES the Little Ducks! It feels so good to give her something she loves that is helping her grow and develop without all the processed additives and sweeteners. We love too that the package has a zip-top closure and fits easily into a purse. Go to the Little Ducks web site, too.",3
2340,"Beats other brands by a mile. Love the taste, kinda earthy, milky smooth & has a straw like aftertaste that does not linger. High in Omega 3 & 6 too. But wonder why Amazon dealers sell over retail is mind blowing, especially on a case you'd expect a big discount. My local health food store has it for two eighty two a box.",3
2371,"My dogs have been enjoying these treats for years and we've ordered this many times from Amazon in the past.  However, our last order was a big disappointment.  The description of exactly how much of this product you will receive is very unclear, so when I saw that the product weight is 4.2 lbs and the shipping weight is 4.6 lbs., naturally I expected to receive a minimum of three one pound bags (as we have in the past).  Not so.  Amazon outrageously charged us $41.00 for a single one pound bag of dried lamb lungs.  You'd think I was buying caviar!  The treats were promptly packed back up and returned.  Tsk, tsk, tsk, Amazon :(  So, 5 stars for the product itself.  0 stars for Amazon this time.",3
2373,"This company makes all their food with the highest, natural ingredients, but this ""limited ingredients"" one is the best. I learned that cats cannot digest carbohydrates. So, many cats have stomach problems and sensitive stomachs, like my kitty. I switched my cat over to this food and his stools are firmer and less smelly and he NEVER throws up.  My cat gobbled up the food right away. I highly recommend this!",3
2378,"I compared so many different dog food brands before I settled on Blue Buffalo.  I used to feed my swiss mountain dogs Holistic anchovy until they changed the recipe to include pork and chicken meal (presumably to save $$).  Blue buffalo has none of that in it and it gets delivered to my front door in two days with Amazon prime.  Call me a nut but I always taste the food I feed my dogs so I can get a real idea of what I am feeding them, because lets be honest most of our dogs would eat anything that you put in front of them.  Lets just say that Blue Buffalo had a lot more of an authentic fish and oatmeal taste and texture than Holistic or Eagle Pack did.  I also add a little pro-biotic to their food to help with digestion.  I will be buying Blue Buffalo in the future for my boys.",3
2386,"After having been diagnosed with a thyroid nodule, which later turned out to be cancer, I thought I had better try to get more iodine in my and my family's diet.  After researching some, I found that Dulse is a great natural source of iodine.  I tried a package of this, and found that it is pretty good.  The package came with a suggestion to stir-fry it a few minutes in a hot skillet, to make it like ""chips"", which I tried.  I and my family enjoyed it much better that way.  The quality of this dulse is great, and the price seemed comparable with others I could find.  I ordered more of this, and am using it as a regular supplement to our diet.",3
2420,"I feed prowl because it is a high quality healthy food that does not break my budget.  It is much cheaper than other premium wet foods (Wellness, Weruva, etc), and my cat seems to like it.  The only downside to prowl is that, since it is dehydrated, you must mix it with water and wait 10 minutes before serving.  My kitten meows at me the entire time. I started my cat on Prowl because my vet offered a free sample. She ate it right away with no problems.  However, she'd only ever had ""healthy"" food, so I was not transitioning from an unhealthy grain filled (but addictively tasty) food. It is very easy to digest and may be a solution for cats with digestion problems.  I recommend (like another reviewer) that you order a free sample and give it a try.",3
2426,"This is, at $1 a can, the most expensive cat food that I've purchased.  It seemed overly expensive to me - at first.  the cans are pretty and are only three ounces.  At first, again, that didn't seem like much to me.  But, my preconceived notions went out the window when I saw how my cats loved it.  The pair of kittens kindly took turns eating from one can, but, they scarfed it down and came and begged for more.  The adult cats each have been given one can a day.  These cats NEVER growl at one another, but, when they're eating Petite Cuisine, they growl when another approaches.  They finish each serving, inhaling it like the nectar of the gods.  I'm ashamed that I'd never given this to them before and, despite the somewhat pricey bottom line and small cans, I think that this is one of the most phenomenal gifts that my cats have ever been given.",3
2443,This is for puppies the bag is super small!!!The bag didn't last more than a day. I thought it was funny when I got the bag I thought it was a gift to be honest!!!,3
2458,"Oberto Cocktail Pep used to be so much better than this. I had been buying them direct from the Oberto online store for many years and I couldn't get enough. No matter what size I ordered they were always excellent.  However, in the past few years the quality of their cocktail pep has sure gone down. They used to be very tight and snappy when you would bite into them, the outer casing of each sausage was almost totally smooth because they were packed so tightly, and they had a superior spicy flavor.  Nowadays they are all soft and mushy with bland, often stale, flavor. I get the impression that they are cutting corners to save a buck by not stuffing each sausage casing as tightly as they once did. I believe this allows more air to permeate the meat and causes the bad flavor that many people are complaining about.  Every year or so I get to craving those old style cocktail pep that I loved so much and I order a package hoping that they will have changed. I keep thinking, maybe I just got a bad batch last time, but every time I am disappointed all over again.",3
2460,"This Popcorn rivals that of movie theaters!  Even the so call people selling ""movie theater popcorn"" cannot hold a candle to this popcorn.",3
2462,"I've been buying Dogswell chew treats for my dog for several years. She's always loved them. The most recent time I purchased them, however, she got seriously ill, with heavy vomiting and lethargy. I almost forgot about it, but a few weeks later I found them in the back of the cabinet and tried them again. She got very ill again. Especially since she's rarely sick, it's difficult to ignore the link between these treats and her illness.  Unless and until there's some quality control on these, I highly recommend finding a different treat. As for the issue of 'made in china', I only looked at the packaging more carefully after reading some reviews, and in fact,the packaging clearly states that the product is made in china. I find that pretty incredulous, considering the claims on the packaging about all natural and even free range. Definately beware!",3
2473,"This is a great product... my baby loves it. I especially like the smooth liquid formula versus the powder since the powder never seems to dissolve properly.  I am, however, rating this low because of the SELLER... $55 is RIDICULOUS! This product normally sells for $25-$32. But they are jacking up the price because there is a shortage of the liquid formula due to the powder recall.  YOU SHOULD BE ASHAMED AMAZON!!!! This is food for a BABY! Makes me ill.",3
2481,"PLEASE research, on the web! This product nearly killed my dog! All of Dogswell jerky treats are Poison!! Made in China! This Dist. does not seem to care he is killing our pets. Fda told me 70 dogs have died from these kind of dog treats. BEWARE! I have over 1,000.00 in vet bills. Amazon please don't sell this line to us, talk with the FDA, Dogswell Happy Hips for Dogs, Chicken Breast,15-Ounce Pouches (Pack of 3)  find another product made in the USA, before more of our furry friends get sick or die.",3
2484,"Love this product, and the price was great as long as I purchased enough to qualify for free shipping.",3
2506,"Bought this food after reading others reviews for my schnauzer who suffers from pancreatitis -- it really did the trick for him, since being on this food he hasn't had one day of trouble.  A GREAT food.",3
2514,"this food gets an A rating compared to failing scores for many others in the price range. however, it's about $8 more here on amazon than at the local pet store (after a 9.25% sales tax)",3
2522,"Great milk, my 4 year old loves it.  We used to drink the kirkland brand but can't get that where we live now.",3
2524,"I feed Hills Science diet to my pet because I love him and the vet tells me I should. But in all honesty, this product has what is quite certainly the worst snap-lock reseal that I have ever encountered. It is painfully difficult to get it to close properly; and even when it is resealed as best it can be there are still gaps on the side that allow air in to oxidize the product.  Packaging IS important. It is no better for your pet to live on stale, oxidized food than it would be for you. Oxidized fats are also called rancid. If you imagine how healthy a rancid diet is for a human... well, you get the idea. This is about more than just inconvenience.  I am posting this review for all the Hills Science diet products with this kind of packaging. If you have had the same experience as me with this product, please take the time to let this company know about it.  I love my animal. I want to keep feeding him what the vet tells me is good for him. But this quite literally the worst reseal that I have ever had the misfortune to encounter.  Theo.",3
2526,"great product and priced well, we've ordered this several times over the past few years and really like their walnut oil,  packaged well and ships on time, will keep ordering this product from the same seller",3
2528,I love this!  I have made it for cornbread and also to use as breadcrumbs for cornbread dressing.  It is great to have cornbread again since being diagnosed with Celiac.,3
2533,"I have fed my 2 cats these treats the last 2 days.  Within 5 minutes of eating them, they are both throwing up.  I will be going back to the Three Dog Bakery Treats.  Expensive but have never made my cats sick.  Why is the company not responding to so many bad reviews?",3
2543,This is a terrific baby food.  It has beef and spinach AND tastes great!  It was the first meat baby food my son would eat.  I tasted it myself and it's quite good.,3
2547,This stuff is awesome! I love the fact you can eat it right out of the pouch since it already has an amazing taste to it.,3
2548,"Pamela's makes some of the best tasting cookies I have ever had. I have never tasted a bad product from this company, all the cookies are great but this one is my favorite of all time. They're moist, chewy and a much healthier choice than most other cookies on the market. So if you are on a diet or not, if you are sensitive to wheat or not, these taste great. I look forward to the day that Pamela's expands their product line!",3
2557,"In my opinion, its an outrage that these treats which used to be Made in the US are now Made in China. The company did not advertize anywhere about this and we only found out accidentally while looking at the wrap for ingredients.  Let me start my review stating that many of the current 5-star ratings here look suspiciously fake (made up). Its hard to imagine anyone writing something positive about them unless they fail to see reviews clearly warning buyers about these treats being Made in China. Hard to blame Chinese to manufacture them but its Dogwells fault for not realizing dangers of making them there with their poor record in food manufacturing from the past with food poisoning in pet food.",3
2574,Admittedly my dog loves these treats and thinks they are delicious.  However they are made in China and dog lovers in the US usually choose not to buy products from China due to prior problems with the quality control that has sickened many animals.  Dogswell should take note of this and manufacture them in the US.  It should also be noted that competitive brands on your grocery store shelves are also made in China even though distributed in California.  The only brand I have found that is manufactured in the US is from Trader Joes.  If you love your dog do not buy this item.  Go to Trader Joes.,3
2585,"My daughters favorite food is pears, and she also loves her green vegetables. Now both of them combined is the perfect combination, and they're the perfect size. My favorite part about this product is that it's organic. A great taste that your baby will love, and organic and safe, which parents will love. It's also an easy on the go food for your baby if you have multiple places to go. I had no problem rating this product 5 stars.",3
2590,"My dog, Ace, loves these treats. I love them because I can throw a handful in my pocket to take along on one of Ace's walks without them staining or making my pocket sticky. The coating on the treats is great for those of us that don't want to bother with plastic baggies. My dog learned most of his tricks using these treats as a reward.",3
2608,"This is a fantastic product!  My bull terrier was capable of spitting out a pill no matter what it was inserted into...peanut butter, steak, chicken, hot dogs...you name it, I've tried it.  Now he patiently waits while I get his pill ready and gulps it down...absolutely amazing!  I will never be without this product!!!",3
2611,"My dog LOVED these treats.  Then one day, i actually read the packaging and saw these are made in china!  I feel betrayed by this company who pretends they use organic free range chicken, when really those words do not exist in chinese farming practices.  They buy meat from one of the largest makers of dog food in china, a MASSIVE factory.  And are fully aware of the FDA issued warnings about chicken products from China killing pets.  They state they test for everything, but since the contaminant has not been pinpointed yet it is impossible to test for.  Don't give your dog these treats!  Do your research and read every label CLOSELY as they really try and fool you with the fine print.",3
2624,"This formula has been THE BEST for our baby. He has not had one problem with this formula. The price you cannot beat, usually one can is $29, with Subscribe & Save it comes out to about $21/can.",3
2631,"My Jack Russell has problems with patella luxation. I decided against surgery after researching the success rate of it and 5 years after it was diagnosed she is still OK. I keep her weight down and give her plenty of long walks to stengthen her ligaments. The vet told me she would probably have problems with arthritis so I give her one of these chicken strips daily and also give her liquid glucosamine choindroitin on a small piece of bread. My dog loves the chicken strips, the price on Amazon is better than me buying the indivdual packs from the store and having the glucosamine in it is another way for me to administer glucosamine to her in a way that is tasty.",3
2636,the product is fresh tasting and enjoyed it. I had trouble with the lid which kept falling off and was soon lost.,3
2649,"This oil tastes very bitter.  I ordered this because it had good reviews, so I don't know if it is old, bad, or in a contaminated tin.",3
2655,"Liked the Baby food(yes for myself ;-P) really tasty and smooth consistency for an organic treat,except the Peaches and Apricots not soo much nice flavor and such.Really good though and timely shipping excellent buyer!!",3
2657,Good herbal tea. Seemingly air tight individual packages lock in freshness. You can really taste the peppermint oil but not in an overbearing way. I am happy.,3
2670,This is a fantastic product.  Tastes better than McDonalds or Starbucks and less expensive at about $.51 per serving.  It comes in a great canister with a scoop to measure the frappe mix. I love it and recommend it to anyone who has a love of frappes.,3
2683,"Great organic dog food from a company I trust. My dog eats it happily and heartily. With the automatic delivery option, the pricing is the cheapest I have been able to find, both on line and in the stores. Definitely recommend.",3
2694,"I don't know why Science Diet is being referred to as junk food, as it is one of the higher quality foods on the market. A lot of the new organic and natural cat foods are not as healthy for pets as they are cracked up to be. But regardless, my veterinarian wanted me to put my 2 year old cat on a prescription food because of the high count of crystals in her urine. After some comparisons, Science Diet Mature Adult active longevity is the closest to the prescription food. Both my cats, the younger one and the older (10) are on this food and they seem to enjoy it. They both graze all day and are indoor cats so i try my best not to overfeed them. My younger cat has not had issues with her urine since she went on this food and we are all happy :)",3
2696,Given the recent issues with products made in China I have decided to not buy any food products from there so I won't be buying anymore of this snack.  If they ever switch to made in the U.S. I'll buy it again as I did like it.,3
2697,"first let me state that I do not enjoy drinking soymilk.  I buy this for my son for traveling and out and about.  that being said, when I tasted this brand, it was actually good!  it has a nice sweet vanilla-y flavor without the almost bitter taste that most soymilk has.",3
2717,"This was quite yummy (I tried it) and also is nice and thick to help older babies learn to eat food with more texture. My son preferred this to apple sauce, which is about half as thick as this.",3
2719,"I just love skittles! For a while we had them here in Brazil (South America), but then for some reason I couldn't find them anymore, so when my aunt is coming down for a visit I ask her to bring me some. This time I decided to spare her the shopping trouble and I bought it through Amazon and had it sent to her place. The bag was a bit larger than I expected, but I guess this was a good thing, right?",3
2727,"This product sells for $7 at trader joes for ONLY one bag!!!! Here you get 4 BAGS FOR $22 and since Amazon Ships it the Shipping is SO FAST! All you need to add is Cinnamon and brown sugar and you are good to go! I have eaten this for everymeal and promise you it is great! Also, it is very very filling! I have missed oatmeal since being diagnosed with Celiac's and am so grateful I found this prodcut. Thank you Amazon for making this much more affordable, I will continue ordering it from you!!",3
2730,"well, i'm just going to go on faith that the 5 carbs = 5 carbs.  I don't have a lab at my house. And it tastes great!",3
2734,"I was looking for a hulless popcorn (due to my diverticulitis, boy do I miss popcorn) and tried this based on the reviews. I was disappointed that this has way to many hulls for ME (the hulls do not disappear or get so small) but the flavor of the popcorn is amazing, very very tasty, my family loves it so I will buy it again.  We air popped it, sprayed it with a little cooking oil and sprinkled some popcorn flavored seasoning ""butter.""  Hardly any calories but lots of taste :) They are tiny when they pop so you really should not flood it with anything heavy or it will turn to mush.",3
2735,"I really like snacks that you don't feel bad about while enjoying the flavor, so this one has made it on my list!",3
2741,"I heard about sour sop on the internet for being a great cancer fighter. Time will tell if the claim is true but I will say this, it tastes great.",3
2751,I have bought several of the Vitality canned dog food products and have found them all to be of good quality. The product looks more like a stew than a processed meat and it smells better. My Labrador is finicky and she appreciates this product better than  most.,3
2757,Bought them for my daughters who I am trying to get them to eat healthier.  They enjoy the snack and will be buying more,3
2762,"Reading in earlier reviews that these were genuine chinese fortunes, I served them with a chinese Christmas dinner and was greatly disappointed, as were my guests.  Three sample fortunes are:  ""Life is not a struggle.  It's a wiggle.""  ""Management is doing things right: leadership is doing the right things.""  ""If you're feeling down, try throwing yourself into your work.""  These are not fortunes, they are self-help mini-bites.  A fortune is:  ""Your love of travel will soon be satisfied,"" and it doesn't matter if they are predictive or not.  What matters is that they state a fortune.  ""Beware the dog in the corner house,"" would be fun to get.  ""Life is a wiggle"" is boring. The cookies arrived on schedule, as promised, and in good condition in their individual wrappers.  All of that was as I'd hoped.  But content counts, in fortune cookies especially.",3
2764,"I discovered this milk a year ago and I am now hooked on it.  I love the flavor; way better than regular milk.  Highly recommend it to all you milk lovers out there. I buy it by the case and drink it on a daily basis.  Thank you Amazon, for making it available in a 12-pack.",3
2765,Some coconut oil has no taste or a bad after taste.  EfaGold oil tastes like coconut!  Love it!  We use it for every thing.,3
2767,"Plenty of articles have been written about the danger and disease's caused by Chinese made dog treats.  These treats are made in China.  Plenty of healthy USA made treats available.  Avoid these at all costs!!!  After the latest information was released, I tried to return to Amazon, but they said no.  Please do not buy these ""treats"".",3
2771,"My cat loves it. My neighbour's cat loves it. Just be aware that feeding fish product exclusively is unhealthy for your cat. I think aside from this pack, you should also get the chicken,etc. pack for a balanced diet.",3
2776,I wish I had read that these are made in China before I bought them.  They are going in the trash - lesson learned.,3
