,Text,Labelled_topic
2002,"One of my favorite salad recipes I make often calls for walnut oil.  I bought a small bottle from a local major grocery store and it was over $10 for about 6 ounces.  Steep!  I love walnuts so naturally I loved this oil from my very first taste.  But the price was not right so I searched on the Internet and found this.  I was a little reluctant to buy 3 cans as I thought they go rancid before I can finish but I am now on my last can.  I use it in place of EVOO to make other vinaigrettes too.  Or just splash this walnut oil and my favorite raspberry vinegar and B&S (or seasons salt like Krazy Salt) over spring mix, it is an easy but great green salad! I do this a lot when I need a quick side. Anyway, this oil goes well with anything and it does not taste too nutty.  Just a touch of nice walnut flavor (of course, I love walnuts so even if it tastes very ""walnutty,"" I would still like it!)  Anyway, it is a great product and I will buy the same pack again!",2
2007,"Love this stuff. I use it for everything. Awesome in the kitchen (especially in brownies!), great in the bathroom for a hair mask. I buy this all the time!",2
2009,"I really like this soup and I'm typically not a big vegetable soup eater. The one thing I want to mention is that in the ingredients, I believe ""Yeast Extract"" is just another name for MSG.",2
2023,"Tried this because it is 100% Kona and much cheaper than the other national brands I have been using. What can i say i am greatly surprised. Mild, no bite too it and no discernable acidity. This is on my shopping list from now on.",2
2025,"I was very satisfied with my purchase of Nutiva hemp seeds. I ordered a 2-pack of them and it arrived fairly quickly. They taste great on their own, but I usually add them to protein shakes to enhance the amino acid profile, or sprinkle them on top of salads for added flavor and texture. My supply is almost gone so I'll definitely be ordering more.  One of the reviews said there were still shells in the bag but I didn't find any in mine.",2
2044,"I love them. They go really well with soups, salads, etc. I just wish that they don't come broken up so much.",2
2045,Ordered 2 cases on different dates and got them within 2 days. Cant find these in the stores so please keep them in stock. Make for a great meal with some veggies or a salad...and this type of fish with omega 3's is good for you.,2
2047,This is a great quality olive oil with a slightly grassy overtone to the flavor. It's obviously a bit more expensive than your average everyday supermarket olive oil; but it is well worth the money.,2
2051,"I've ordered this cereal twice so far from Amazon.  I can find it at our local health market but it costs more locally than buying a three pack from Amazon.  The 'Best By' dates are always good (this last pack had 13 months from purchase).  My family really enjoys the taste, though it doesn't taste like Kelloggs Raisin Bran.  Peace one cup serving has 190 calories; 2g fat; 170mg sodium; 44g total carbs; 8g dietary fiber; 9g sugar; 6g protein.  Kellogs one cup has same calories; 1g fat; 210mg sodium; 46g total carbs; 7g dietary fiber; 18g sugar; 5g protein. This may not be for everyone, but I love a raisin bran cereal and knowing Peace has half the sugar makes me love it even more.",2
2053,"I've been trying with limited amounts of success to eat vegan and low-gi. Amys soups are excellent for this, they make it very easy to lose weight. One limiting factor is fat cravings, eating vegan it's actually hard to get enough fat.  This is a long way of saying this soup tastes great, I can tell it's oily and i love that about it. I need fat in my diet or I'll lose my mind and eat a whole pizza. Low-fat diets are a travesty anyway, creating a market for high-sugar high-gi products labeled as ""healthy""  So this soup brings oil and mushrooms and a very good flavor. I've had about a dozen types of amys soups, and this is at the top with golden lentil, no chicken noodle, and trader joes lentil vegetable (made by amys).",2
2069,"I have purchased the Zoe evoo in cans (regular and organic) many times in the past and been very satisfied.  I like this Zoe 100% arbequina evoo even better, as far as taste goes.  It is very flavorful, somewhat grassy with no bitter taste, and has a smooth, silky texture.  It is more of a rich yellow color than green.  It is a great all purpose oil that holds up to sauteeing, drizzling over cooked pasta, for use in salad dressings and for bread dipping.  It is also pretty economical to use for all kitchen uses, especially when purchased on subscription basis. This comes in a clear bottle, not my preference for storage of olive oils, so I have wrapped the bottles with foil to minimize light exposure and slow degradation.  Oils can also be stored in the refrigerator or freezer to maintain quality.",2
2078,"This ""water enhancer"" was really tasty and you don't have to use a lot of it to flavor even a large glass of water. The flavor was good without being overpowering, and it's fun using the little bottle. My only complaint is the price. At $3.99 per bottle (Kraft's listed price on their site, not Amazon's), you're paying more for the bottle and the wow-factor than the actual flavoring itself. While this is a really good product, I don't imagine I'll be spending four bucks on less than two ounces of flavoring and a ""futuristic"" bottle.",2
2085,"All my family really likes this rice. It goes good with fish, chicken or stakes.",2
2087,Didn't know what to expect when I ordered this product.  But was pleasantly surprised about how good it is and the value.  Definitely will buy again.,2
2092,These beans were really very good.  Added a ham slice while cooking and came out great.  Each time I've made the soup it's be consistently yummy!,2
2093,"This is the best tasting hot sauce ever, yes hot sauce with a flavor ,my first bottle of this sauce came from a VERY VERY good friend when I found out what grocery store it came from i bought all they had now they tell me they cant get it anymore :( so where do i go? Amazon , but shipping for 2 bottles of this fine hot sauce is more than the sauce its self ,",2
2104,"This brand of pasta is easy to cook, and taste great. My children can't tell the difference between it and wheat pasta.",2
2110,"Tinkyada Brown Rice Penne Pasta with Rice Bran, 16-Ounce Bags (Pack of 12) Tinkyada makes pasta that actually tastes like pasta. I have tried many different brands and nobody comes close to Tinkyada. If you are allegeric to wheat you can have great tasting pasta again.",2
2112,"Ingredients on Deep River Snacks's website are: Potatoes, sunflower oil and/or corn oil, whey, sea salt, onion powder, sugar, garlic powder, torula yeast, dried parsley, maltodextrix, canola oil, soybean oil, rosemary extract and ""natural flavors"".  False adversing much?",2
2115,I had heard that champagne vinegar was good from TV CHEFS and cooking magazines.  I realize now just what I was missing. I highly recommend it.  You won't be disappointed.  A little goes a long way!,2
2117,The mushrooms I received had absolutely no flavor.  It was like soaking up cream sauce with pieces of rubber.  Really disappointing.,2
2118,Definitely a very good jerky - not dry or chewy at all. Very tasty - did not need any extra flavoring. We went thru the 8 packs pretty fast even though they were supposed to last a while...,2
2127,"I started eating this after a recommendation by my hair stylist, who is into organic/healthy eating. I put 3 Tbsp on either my oatmeal or Ezekiel 4:9 cereal. It has a great nutty flavor. It is also loaded with nutrients.",2
2132,"The first time I ate it, I didn't realize that the beans sunk to the very bottom, so when I was almost done all I had left were a bunch of beans.  From then on I made sure to stir it up occasionally and really enjoyed the mixture of vegetables.",2
2151,I mix this seasoning with Hunts BBQ sauce and the mix taste great on chicken. The only problem this product has is that if the enviroment you live is a bit humid the seasoning absorbs the humidity of the ambient and hardens..,2
2152,"The regular shirmp noddle soup's taste is very good, and this spicy srimp flavour has a better taste, I like it!",2
2155,"Kind makes a range of great products with minimal additives and fresh, bright flavors. These clusters are nice and crunchy, and great for any granola-type use. The clusters are not very big, so this product is better for me as a yogurt topper or breakfast cereal than snacking. The blueberry-vanilla flavor was a bit muted but I'm happy to compromise on that for such a hearty, healthy product.",2
2162,"The product was okay but the color was very different than advertised.  It was a darker pink, not red at all.  I tried to use it a couple different ways, and as a relative beginner, I did not find the product easy to use.  I tried mixing in with a little vanilla extract in order to ""paint"" it on (I had read this was the best way to do it).  I found that the painting was very streaked and not very consistent.  Maybe someone more experienced will be able to use it more effectively.  In the end, because the red color was important for the cake, I mixed it with red food coloring instead of vanilla extract.  the pearl dust used this way had just a little impact on the color, not a great deal.  In the end, I would have experimented more on the best way to use it if the color had been more red.  But as was, I didn't find it super useful and will be unlikely to purchase again.  I hope that other people have a better experience as I very much like the idea of the product.",2
2166,The taste of this Balsamic Vingear is very good for the price!!! Vinegar comes in a spray bottle wonderful for salads & cuts down on waste when you added to anything else!!! Vinegar comes in a six pack each bottle 8.5 Ounces.Price $33.25 for six pack but some of the Very Best sells for Over $100 a 4 Ounce bottle. I never tasted that Quality but like I stated earlier DeLallo tastes deliteful & its made in Italy!!!,2
2193,This salt is way overpriced. Go to your local store and buy Morton Sea Salt. Saltygator,2
2195,"I like the original Raisin Bran and it was a staple in our home growing up, but I think I really like this much better.  When eating the original Raisin Bran I actually added a little extra sugar, not sure why exactly, but I always felt that it needed it.  No extra sugar needed with this new Cinnamon & Almond Raisin Bran.  It has the right amount of sweetness, crunch, almonds, and cinnamon.  I was afraid the cinnamon would be overpowering, but it is a perfect balance.  Not sure if the flakes turn soggy, like the orginal flakes, because I keep eating it too fast to find out.  My six year old was eating it straight from the box last night and he said it was delicious.  I would definitely purchase this cereal again!",2
2204,"Thank you Amazon for carrying Amy's at such a reasonable price! I paid about $27 for this case, when they were trying to charge me $40 for it at my health food store. These are the BEST refried beans I've ever had---they taste even better since I add about a half a jar of salsa (mild, great value brand from Walmart) per can. I love them because they don't taste like oil and they don't make me feel sick afterwards, as other refried bean brands sometimes do. I definitely recommend!",2
2206,"Tastes too sweet, which Jerk Seasoning is not.  Walker's woods is the most authentic to taste.  This was a waste.",2
2217,"These are great because they're only 100 calories per pack and are just as good, if not better, than other chips out there.  The ""Original"" style taste exactly like Munchos, but don't come with the high calorie count.  The other flavors (Sour Cream & Onion, Salt & Vinegar, Salt & Pepper, Cheddar, and BBQ) are all delicious, as well.",2
2223,"Has a nice taste and consistency to it.  It is very slippery after its cooked, so it definately does not stick like regular pasta. Feels a little lighter in the stomach as well, not like a giant glue ball like regular pasta. Seems to be a nice healthy alternative.",2
2231,"These almonds taste good, not as well flavored as the cinnamon or vanilla flavored but a decent change of pace.  A little plain though.",2
2252,O.N.E. has a good taste for packed coconut water. If you are used to drink coconut water it is important to know that it will never taste like a fresh green coconut. I also make ice cubes with coconut water to use in cocktails and whisky. It tastes great!,2
2253,"This black walnut has excellent flavor.  My ice cream was wonderful. I was unable to locate this in any stores.  I also purchased the bourbon vanilla.  Waiting to try that.  The ingredients were simple... water, alcohol, black walnut.",2
2258,I bought a case of these noodles and was impressed with the quality. It is greenish in color and has a hint of spinach taste to it that I really liked. It is hearty and fills you up. In summary I really liked it and would buy it again.,2
2259,"This was an awesome price for the amount of ounces, and it serves the purpose of the purchase. I would definitely recommend this to others seeking black walnut extract. Thanks!",2
2260,"Wonderful packaging, small glass containers full of anchovy goodness that you can throw in the frige after extracting what you need. Clean tiny boned (very edible) fillets are perfect for anything from sauce to toppings. Due to other reviews, I recommend using the first fillets you pull out from the middle for sauce (slightly broken up), the the others come out whole just fine with a cocktail fork.  I will order these again and again.",2
2263,"I enjoy Indian food but unfortunately the closest Indian restaurant is 150 miles away from my house. I've tried other commercial Indian food products and have not been very pleased. The Kitchens of India Butter Chicken Curry, however, is tasty, just spicy enough for me (well, maybe a little on the mild side), and easy to make. I buy the Costco rotisserie chicken, debone it, put it in 1 pound zip-lock bags, and freeze them. Each envelope of the Butter Curry needs 1 pound of chicken, so I just pop the chicken out of the freezer, defrost it, add the curry paste and butter, and in about 20 minutes I have a delicious dinner. I will definitely be ordering this product again.",2
2266,"Can you really ever go wrong with the most trusted name in oatmeal? In fact, can you ever really go wrong with oatmeal? It's pretty hard to screw up oatmeal. The only factor at play here is if you like the flavor. I really enjoy oatmeal but I hate the effort that it can take compared to getting a bowl of cereal. These instant packs take virtually no time and you don't have to mess with extra ingredients like brown sugar and maple extract, etc. They come in many different flavors and if you like oatmeal and you like brown sugar, this is a quick and easy way to satisfy your morning hunger.",2
2275,"Like other reviewers, I rarely eat cookies because I have an anaphylactic response to wheat/gluten. Therefore I generally 'love' any cookies I'm not allergic to. These are an exception. The taste is mild and fleeting. The texture is like sand and leaves a dry feeling in your mouth. The only purpose these cookies are good for is dieting, because they are simply inedible. Blah.",2
2299,I am loving this coconut oil.  It's a difficult thing to find in stores and I've been searching for a good alternative to cooking with olive oil since it has such a low smoke point.  All the other sites I found it was too expensive so I tried this and have replaced it 100% as my only cooking oil.  It's light and flavorful and has a lot of health benefits to go with it!,2
2307,This is our favorite jerk sauce and it was sent correctly and speedily by the merchyant so all is well.,2
2310,This spagetti sauce is really good.  The spinach is amazing taste to it.  You will love this and enjoy it time and time again.  Also for those (like me) whom are alergic to onions there are none in it.  Enjoy,2
2311,"This cereal is absolutely delicious!  It even tastes good if you are eating it as chips!  The multibran and high fiber content are good for your health, too.",2
2315,The Thai Coconut Ginger Noodles are quick and easy to prepare. You will be rewarded with delicious noodles to enjoy by yourself or share as a side dish with another noodle enjoyer.,2
2319,You have created a product which is low in fat and calories and high in taste.  Thank you for the bulk pack.,2
2333,the best flavor in this box is the salt and pepper and the bbq flavor.  all the other flavor was just so-so,2
2335,"I only had one packet to test of this product and I put it into a 8oz. glass of hot water. It is mostly ginger flavored with just a hint of lemon. The ginger is so strong that it actually tastes a bit like sweetened pepper and it leaves a kind of nasty taste in your mouth after it goes down. Perhaps, it might be better if you only added a bit of the packet to tea, or only used a bit of the packet in the water because, the ginger is very overwhelming. I was hoping for more lemon flavoring to balence out the ginger. This probably is good to settle the stomach, IF you can stomach the flavor....so this won't be a product that I'd use again.",2
2336,"I've been partial to Emerald's products so my favorable reaction to this one comes as no surprise to me.  However, I would warn that this may not be to everyone's taste - at least at first.  The sea salt definitely has more kick than the usual salted nuts and the pepper gives it a decided bite.  For those whose taste in nuts tend more towards sweeter concoctions, this may be a bit much.  But for those who like dark beer, strong coffee, and snacks with attitude, this is a welcome treat.",2
2341,"I gave this product a one because zero wasn't an option.  This is like a can of generic tomato soup with some overcooked bits of fish scraps in it.  The only lobster in the soup was some shell.  It was salty, fishy, nasty and inedible.  Not only that, but 11 of the 12 cans were dented.  A complete waste of money.  Beyond disappointing.  It made me angry.",2
2343,"We tried these and they were bland and had no redeeming qualities. We sauteed them slightly and also tried them as is shaved. The price as some have mentioned reflects what you get for truffles.  Spend your money on white truffle oil you'll be much happier, we are.  Also wait for the white truffles to come in from Italy, I would not knock JR as a company but would not recommend this offering.",2
2350,Very tasty and fiber-rich cereal.  I ate it cold with soy milk and finished the box off myself.  I am buying more!!!,2
2358,"Yummy healthy taste. Great as a quick protein snack. The amount of salt is perfect for warm and hot weather, when your body will lose salt through sweat and also the salt helps to retain water in your body. Give it as a Gift.",2
2359,"Sardines are a useful item to stock for times when you want to add a bit of protein to your meal without breaking the bank. I like that they are lower in mercury than big fish are, and high in omega fats. The skinless ones are much better tasting in my opinion--regular sardines taste a bit too oily, fishy, and strong to me. They are fairly neutral with the absence of added oil or much salt and this makes them versatile--I sometimes add lemon and mayonnaise for a sandwich filling, mix with egg, oatmeal, onion and lemon and fry for a fish patty, or add them to a salad. Although I think these from Roland are very good, I liked the Seasons skinless sardines, which are also sold by Amazon, even better for flavor and texture.",2
2366,"I would we willing to try this product, and have six envelopes in my cupboard, but unfortunately the instructions are in German.  Maybe I can hire an interpreter??",2
2376,"A warning should be placed on the item description because this product contains Monosodium Glutamate (MSG), a dangerous excitotoxin which is problematic for many people. There is no indication in the item description that this is the case. I fully agree with another reviewer that this item also is so extremely salty that it cannot be consumed. The MSG also heightens the very salty taste. This item did puff up very nicely in the microwave, but it was inedible because of the saltiness and all 18 packages had to be thrown out. For that reason, I am surprised at the many excellent reviews of this product. Amazon.com gets an A+++ for their wonderful handling of this problem.",2
2377,"My Japanese grandma drinks a homemade mix of apple cider vinegar and bananas for health and this drink is black, pungent and quite frightening. HongCho vinegreat is a great alternative and actually tastes really good! Don't let the ""vinegar"" scare you off - it is really quite sweet and you just get a little hit of the tang going down. I guess it really depends on how much you dilute it. I believe the package says 1:3 for a strong taste or 1:4 or 1:5 for a lighter taste. I've tried both the Pomegranate and Blueberry flavors and they were both good. You can also mix the concentrate with milk, yogurt or even make a salad dressing out of it.  The bottle recommends drinking after a work out, after a bath or before bed. The purported benefits of drinking vinegar including overall well being, improvement in digestion, speeding up metabolism and skin benefits. I've only been drinking this for a short time so I can't really say if I've noticed any difference in health.  As far as the Amazon price, I got a smokin deal at my local H Mart and picked up a bottle for only $6. The regular price is $10/bottle so the Amazon price isn't too bad, especially if you don't have a Korean grocery store nearby.",2
2389,"The product is a good value for the amount you get, however it is way too salty.  The product is very dry and firm.  I think this would be good if they cut the salt content in half.",2
2390,"This sauce tastes pretty good! It's creamy, spicy (but not overly so), and has a nice flavor that pairs well with burritos and other Mexican-style foods. That said, I think it's a little bit overpriced for what it is. The bottle is quite small. 8 fluid ounces is the two-thirds the size of a soda can, so the amount of sauce you get really isn't very much at all. They make the bottle wide and skinny so that it has the appearance of capacity. The concave curves on the side further deceive the eye. So in summary, what we have here is a tasty sauce offered for a high price. I would recommend perhaps looking for a single bottle at your local supermarket before committing to an entire six-pack, to see if the flavor is worth the cost for you.",2
2391,"tastes - burnt, roasted, slightly rotten sunflower seed taste; gritty, bland - no salt,sugar only seeds. would not eat if it was free.""",2
2392,I purchased this item because it was cheaper than other olive juices. i was looking for a good quality olive juice for martinis. i was pretty disappointed. the juice is very strong. i followed the instructions and put the ratio on the bottle into the shaker and made a martini. the ratio was 2 part vodka to 1 part olive juice. it was way too salty. the olive juice was over powering. i made a decent dirty martini with 2 parts vodka 1/4 part olive juice. i would not recommend this item.,2
2393,"It's all cayenne and not authentic bebere. way too spicy, threw it out and made my own.",2
2398,"I love this cereal - it's sweet without being cloyingly sweet. You can eat a bowl and not feel like you've overdone your sugar ration for the rest of the day! We love Golden Grahams with the plain soy milk - unlike other cereals, this tastes just the same with regular milk or with soy milk.",2
2400,"I despise low-fat/non-fat dressings and would prefer to eat a salad plain rather than use them.  But these Walden Farms Dressings taste great and make a diet less monotonous.  My husband likes them too, and he always prefers the high calorie version of anything.",2
2411,"It is a slim packet with mostly tuna meat and not much water.  Make sure you bring a small spoon to get every bits out.  It was a little hard to use my fingers to eat.  I bought it primarily for backpacking and hiking.  It is light weight, healthy, and fulfilling as a part of my lunch.  The calorie count is good (80 per packet) and the taste is not bad when the body screams for fuel.  I can also see it being added into rehydrated TVP, rehydrated instant refried beans, and canned soup, etc..  I also put a few packets in my cubicle in case i get hungry.  it's a super healthy snack (if u prefer savory snack).  Overall I am very happy to have it in my pantry so that I can grab it whenever i need one or two.",2
2416,"For a great appetizer, stuff these little guys with goat cheese (or goat cheese mixed with cream cheese) and a little fresh basil.  Just put the cheese and basil in a plastic baggie, sqish to mix (add mild if too thick), cut a corner from the bag, and squeeze into the drained Peppadews.  They'll be the hit of the dinner party.  For style points, serve in a long skinny olive dish.",2
2434,"It smells a little funny, but tastes fine and I like it for its health benefits.",2
2437,"This soup mix is so easy and tastes great! That being said, I add, 1 can of chicken breast, 1 can of white kidney beans, 1 can of stewed tomatoes and 1 1/2 cups of frozen corn. I also add another 2 cups of water so it yields much more than 6 servings and is VERY hearty!  Overall, still a great price!",2
2442,I sent this collection of Italian cheeses to my daughter and needless to say she was delighted. They were excellent!!  Formaggio del Cucina (Italian Cooking Cheeses  2 pound) by igourmet.com,2
2445,"This is delicious olive oil and it's a HUGE can! I bought this on lightning deal to have a ""dipping"" olive oil. It definitely fits the bill. It's wonderful for dipping nice bread in. I was expecting it to taste like kalamata olives, but it is actually from Kalamata, Greece and just tastes like regular nice olive oil.",2
2448,"I bought this for a trial run with my new meat grinder and it was excellent! It took a total of two days for shipping and the price was great, too!",2
2478,"Taco Bell's Bold & Creamy Chipotle Sauce is perfectly described in its name. This is a thick sauce with a strong smoky flavor and although it is quite spicy, there is little heat. I first used it to spice up black beans being served as a side dish for tacos. The beans are so bland, they always need something, and this sauce was the perfect addition.  The sauce also worked beautifully with falafels - again, just the right amount of spice and it gave the pita bread sandwich stuffed with lettuce, tomato, cucumber and falafel balls a needed jolt. Finally, I used the sauce on a veggie burger and it also worked beautifully there, too. I was pleased with the results each time I used it, and found the sauce very versatile.  The only negative is it not low on calories - two tablespoons have 110 calories and 100 of those are fat calories - so I use it sparingly. That said, it is sufficiently spiced so that a little goes a long way.",2
2488,"These little taffy's are expensive. I think I paid around $11 for the pound. They taste good, but man do they give me gas. After eating about 3 my stomach would be rumbling for a few hours and I would have to pass gas a lot. My girlfriend wouldn't let me eat them before bed hahaha. There was never any pain involved, just gas. I know it was these doing it because we tested it over a few different days. I wouldn't eat the taffy some days and would be fine. All it took was a few pieces and an hour late the bubble guts would start.  This information may be useful since its not on amazon. Sugar free does not = carb free. A 1 pound bag is 453g.  From the manufacturer website: ingredients: hydrogenated starch hydrolysate, partially hydrogenated soybean and/or coconut oil, acid combinations for flavor (citric acid and/or tartaric acid), egg albumin, salt, lecithin, sucralose, natural and artificial flavors, combinations of red 40, blue 1, blue 2, yellow 5, yellow6.  Nutrition Facts Serving Size (40g)  Amount Per Serving Calories  110  Cal from fat 20   % Daily Value Total Fat 2.5g  4% Saturated Fat 0g  0% Trans Fat 0g Cholesterol 0mg  0% Sodium  25mg  1% Total Carbohydrate 28g  9% Sugar 0g Protein 0g",2
2489,"I purchased this when it was about[...] for the 6 pack.  Found the deal on [...].  Great deal.  Don't think it's worth over [...] however.  Pretty expensive at it's normal price.  This was my first time trying this brand.  Probably one of the best instant soup products I've tasted.  This isn't loaded with salts like most others and it taste healthy.  My only gripe is the amount of plastic and waste caused by this product.  Here's the ingredients / nutritional info if anyone is wondering:  Ingredients: Noodles: Wheat flour, water, tapioca starch, vegan lactic acid, salt. Soup: Soybean paste (water, soybean, rice, salt), sugar, rice wine, sea vegetable, yeast extract, onion, shiitake mushroom. Toppings: Dehydrated tofu, dehydrated green onion, dehydrated spinach. Allergy Note: Labeled as being processed on equipment that may contain traces of peanuts.  Nutritional Information: Serving Size: 1 bowl Calories: 110 Carbohydrates: 23g Fat: 1g Sodium: 450mg Sugars: 1g Fiber: &lt;1g Protein: 3g Vitamin A: 6% Vitamin C: 2% Calcium: 2% Iron: 4%",2
2490,The whole family (even those who are not GF) loves the flavor of this mac & cheese.  Tastes like the Kraft velveeta cheese & shells. We made the recipe on the box which was yummy.,2
2493,"Dr. McDougall's organic maple brown sugar light oatmeal is a fanatstic, healthy way to start your day. Made from organic oats & naturally sweetened, this hot cereal is miles ahead of the national brands found in your neighborhood grocery store. This oatmeal a delicious whole-grain, fiber rich way to make breakfast more nutritious. In fact, Dr. McDougall's instant oatmeal is a great light snack anytime of the day! Given the great deal Dr. McDougall's is on Amazon.com, national & bargain store brands of instant oatmeal simply cannot compete, even in a tight economy! Very well worth a try! Highly recommended!",2
2497,"i ordered this in the past and was extremely disappointed. they are unlike truffles that i know of. they were hard like a huge seed, had no truffle aroma. i threw all contents out. will never order them again",2
2499,"Some of my friends who I have offered these to say they taste like SOAP.  And even I have to admit they have a very unusual taste, but that is what I love about them!  AND they leave your breath smelling wonderful for a really long time afterwards.  I first purchased these at World Market, but here I got them at less than half of what they sell them for each there.  Live on the edge, try Violet candy today!  I wish they also made them in Lavendar flavor too.",2
2500,"This sauce has a unique and interesting flavor. It makes a great salad dressing as well. Overall, I recommend and like the fact there are are few ingredients. Enjoy.",2
2507,"Nutiva Organic Hemp Seeds are so good for you.  They are 33% protein, 9% Omega 3, and GLA.  I think the MSRP on these bags is $14 each so Amazon has these priced at almost half-price!  This is a great affordable way to get some healthy proteins and fats.  Amazon sent me very fresh product.  I subscribed-n-saved on July 22nd and it arrived via OnTrac on July 24th.  The Nutiva Hempseed package says it was packed on may 19, 2012 and is best before may 18, 2013.  Pretty fresh product and tastes fresh, too.  Sprinkle on top of your  cereal, omelets, yogurt, soups, salads, and veggies.  Hemp seeds require no advance soaking to derive optimal nutritional benefit.  Here is a great way to enjoy Hemp: 1cup hemp seeds 1 cup spring water 1Tbsp maple syrup, honey, stevia, or your favorite sweetneer dash himalyan salt optional flavoriing = cinnamon, nutmeg, vanilla, cardamom  Combine all in a blender and blend well until a creamy white milk forms.  Pour through a strainer to remove any husk residue.  Will keep in refrigerator for 4-5 days but I recommend preparing small batches right when you want to drink them as fresh is the most tasty and most nutritious.  You could also make a great milk out of  Cinnamon Red Maca Almond Butter",2
2525,"This curry paste has a geat taste, we use it in soups, stir fries, vegetable dishes and anything you would like to add some extra zing to.",2
2529,"I am becoming one of Goya's biggest fans. I had seen these on the shelves, and they were really inexpensive, but I opted for a test can of Vienna sausages instead. They were so good I went back the next day to get this tin of sardines.  They have a great sardine flavor, not fishy or oily at all, and the tomato sauce is thick and rich. I am of the opinion that sardines make everything taste better, and these go great just on a regular saltine. Great for snacks or a pack lunch or road trips. I'll probably edit this review sometime in the next month to give this product 5 stars cause I see addiction ahead. LOL",2
2537,"Better than organic oats advertised elsewhere. Takes lots of water. These are not minute oats, so my oatmeal cookies come out right, not all crumbly and soggy. (Instant oats have their place, but not in cookies).",2
2540,"These are the best sardines I have ever eaten...not as salty as others I have tried. Place one fillet in half an ""Embasa Brand Pepper Jalapeno Whole"" with the seeds and core removed and you'll think you are in sardine heaven!!!",2
2552,"i bought sumac to make the fattouch salad I was making for authentic,wouldnt have been the same without it,gives it a nice sweet flavor,especially the dressing,now Im looking for other ways to use it",2
2553,"I really like this jerky. The Plain Jane is really good, but so is the Ginger flavor. I'm eyeballing the El Diablo right now...ah yes, the hot stuff...my favorite. This jerky isn't dry, like some...its moist, without being heavy, so its a great deal, as far as price per pound.",2
2560,"I really wanted to like this, as it was organic, and came in a glass bottle, but there was hardly any flavor at all. I could barely smell it, and even when I poured a generous amount on my dish, it imparts little to no truffle flavor/aroma. My truffle salt is much more potent.",2
2563,"These pepper flakes have a rich, slightly acidic flavor and not a lot of heat.  They have a slightly moist consistency -- not sure if that will affect shelf-life.  Shipping was fast, but overly expensive.",2
2571,"this is the only kind of seasoning I use for my soy tacos.  I stopped buying the Del Taco flavoring when I read that it contains msg.  Just to give you an idea of my tastes, I loved the del taco seasonings, so Simply Organic is a great alternative that tastes just as good, without the side effects of msg.",2
2578,Love the fact that I finally found organic sunflower seeds. I toast them with just a hint of sea salt.,2
2579,"Used to eat the Spicy Thai flavor all the time.  MSG makes my body unhappy and this was one of the few flavored chips that was MSG free.  Now they have changed the whole recipe and how they make them.  Instead of being real food on the ingredients like it used to be its mostly processed chemical garbage, a bunch more salt and MSG stuffed in under the label ""yeast extract"".  They removed the NO MSG from the label so they know very well what they did.  The worst part though is that they taste horrible.  Instead of crisp, oily and full of character...say as if they were cooked in like...a kettle or something they instead have the color and uniformity of baked lays.  The Spicy Thai flavor now tastes like sour cream and onion or ranch that has gone rancid.  What a shame, no more kettle chips for me.  It seems they are slowly moving one flavor at a time to this new cheap ingredient list and manufacturing method.  Dont be fooled into paying a premium price for these chips as they are not a premium product anymore.",2
2581,"Ok Folks - listen up. For special occasions, we'll spend the big bucks and get a rack of lamb.  You're lucky today if you can even find it in the stores - it's so expensive - often at $20-40 per pound.  So, the very last thing you want to do, after spending all that money, is ruin it with the wrong flavoring. Colorado Spices, New Zealand Lamb Rub has the right blend of herbs that goes well on just about any meat.  We just used it on some fresh bluefin and yellowfin tuna and it was FANTASTIC. My 88 year old Mother, who cooks every day and is not a huge spice fan (she's used to plain, New England cooking) loves and uses the rub on chicken, lamb, and fish.  She's having me order another case and loves the individual packets - as the rub does not lose its taste or flavor and stays fresh.  This is a great product!",2
2582,I really thought EFS was an excelent product that gives me the extra push to make it through long rides.  Compared to Accelerade it is better however more expensive.  As an amature rider I am not sure that it is worth the extra cost.,2
2583,Have been using this for years on steak for the BBQ w/ a bit of olive oil----this price is great!!!,2
2589,"product was great, shipped when it should have, price was right. I would recomend this product to others. We use the raw coconut butter in our oatmeal and toast.",2
2592,"This soup is totally delicious. I don't even know how to describe it. It's just great. It has a little zing to it. Not too spicy though; I don't like spicy things, and I like it.  Be sure to let it set for a while after you cook it. The texture is much smoother after you let it sit.",2
2597,I love eating them and they are good for watching TV and looking at movies! It is not too sweet. I like to transfer them to a zip lock baggie so they stay fresh so I can take my time eating them.,2
2603,"I like these little cheese chips. They satisfy my craving for something crunchy. And who doesn't like that last little bit of crispy cheese from your toasted cheese sandwich. That's what these are like. Just beware - I didn't notice right away that one bag held four servings, not just one. They are pretty rich so it would be hard to eat the whole bag, but I could see munching on half of the bag, which would be 150 calories.",2
2635,I have never used Gluten free pasta before. I absolutely love this pasta. I enjoy eating spaghetti once in a while and this satisfies that craving. It is very important to make sure the water is boiling prior to putting in the pasta. I say this because my daughter decided to make spaghetti for herself and added pasta in pan of water before it was boiling. Well what happened was a glob of gooey mess. Lesson learned.,2
