,Text,Labelled_topic
2272,"The picture and description was Pure Butter Mini Shortbread Round, then I decided to order it because I love them so bad. But when i got the package, it came out at Mini CHOCOLATE CHIP shortbread which I don't like.",1
2273,Thought I would just try this and I am glad I did. Great taste and the delivery was very fast. We BBQ all the time and I now have a new favorite! Well worth a try!,1
2278,"My teens and their friends drink regular soda pop by the gallon!  They're obviously addicted to the stuff - a very unhealthy habit.  I can't drink soda pop myself, it's been 5 years or so since I had one, and so I began searching for a drink that tasted like regular soda pop, but wasn't unhealthy.  I searched high and low for a suitable alternative - and then I found  Izze.  I love the fruity, tangy flavor of Izze's sparkling grafefruit soda.  The grapefruit flavor goes well with spicy mexican foods, but it is also great just by itself.  My teens love Izze and drink it now just like soda pop!  I'm so happy to know they aren't guzzling down corn syrup and artificial colors and flavors, but instead are enjoying all-natural Izze, with no added sweeetners!  If you're looking for a great alternative to regular soda pop - you can't do better than to buy Izze.",1
2282,"I've become a fan of The Switch sodas. The black cherry flavor has a great balance of flavoring and carbonation that had me ready to give up traditional sodas. The Orange flavor; however, leaves a lot to be desired. It has a really strong after taste and despite being ""100% juice"" it tastes like bad artificial Orange flavoring.  I'd opt for the grape or the black cherry for sure.  The Switch Black Cherry, 8.3 Ounce Cans (Pack of 24)   Also, you'll want to note that The Switch sodas aren't exactly healthy, they are simply not overrun with artificial flavors. They actually have a fairly high calorie count. That being said they have some health benefits over pop- like the vitamin count and no added sugars.",1
2289,"A very tasty, organic 7g of protein and 5g of fiber, with only 9g of sugar and 200 calorie snack which is good for those on the go or those who who just want something healthy. This combination (Peanut Raisin Crunch) is very tasty.",1
2291,"Newtons Fruit Thins are quite delicious.  As soon as you bite into one of these crispy cookies, you can taste the real blueberries, right down to a few seeds, but I did not specifically notice the brown sugar flavor. They are just the right thickness to be crispy, not hard.  The package contains a plastic tray with 2 rows of cookies, 15 cookies in each row. Very enjoyable!",1
2293,"I'm not sure about the calorie count, but I do enjoy this product.",1
2294,"Thin, runny, and the fake milk powder used to add ""creaminess"" has an off flavor. Better off eating your ceramic mug.",1
2302,This is for sure not what I was expecting it to taste like. It's not bad but not for me. I like the carbonation and juice idea with no added sugar. When I first took a sip of it I noticed it has a bite to it. The best way I can describe it is a non alcoholic champagne. I however did like it better than the watermelon but still not for me.,1
2304,The breakfast cookie is not to my liking and I do not think I will order them in the future!,1
2316,"great jam...spicey,crisp just a little sweet. maybe not the best for breakfast but perfect for afternoon tea.",1
2317,"This is literally the best cereal in my entire life that I have ever eaten. It's a perfect supplement to a whole foods vegan diet. at 16g of protein per cup, packed with fiber, minerals, and vitamins, you cannot go wrong with this cereal. This texture and taste are not for everyone, but for those who like hearty, multi grain, sugar free types of food, this is the cereal for you!",1
2320,"Switch tastes more like chemicals than juice. I was expecting something along the lines of Orangina, instead it's closer to orange soda but without the carbonation level that makes orange soda enjoyable. For a small drink (8.3 oz), it's pretty high in calories (140). Frankly, I don't think the flavor is good enough to justify the caloric level.  Bottom line: If you're die-hard soda drinker, this might be a better option for you. If you're a die-hard juice drinker, stick to juice. If you want fizzy juice, add a little seltzer to your fruit juice.",1
2328,"After eating TANG's chocolate and double-chocolate cookies, all other cookies will taste like expired, tepid dogfood to you. Her cookies will enhance your life in ways you never dreamed possible. Tim Horton's, Timothy's, Second Cup, Starbucks, Treats and those horrid packaged cookies at Zupas are just pathetic imitators to the grandeur that is a TANG cookie. HER COOKIES ARE DA BOMB!!! A+++++++ Hawt damn!",1
2339,"I don't think I've ever eaten anything drier than these cookie bars, ever in my life. They taste okay, but I just can't choke them down, even with coffee.",1
2351,Taste great. I use this to make vanilla latte and vanilla coke. YUM!!! and it doens't contain any corn syrup!!!,1
2354,"These are wonderful! They have a great, light sweetness and real chocolate flavor. Their consistency is that of hard candy (not like a melty chocolate), just what I wanted. I keep them in my bag and use them to stave off afternoon munchies. Great for diabetics and hypoglycemics.",1
2361,"The hot chocolate has a weird flavor to it.  I will not be buying this product again, and will probably not consider any more green mountain products.",1
2368,I don't have any dietary restrictions.  I bought these because of an price reduction.  I wouldn't purchase them again.  They have very few chocolate chips.  Like you have to hunt for them in the cookie.  That isn't what chocolate chip cookies should be about.  The oatmeal version of these cookies is much better.,1
2370,"My fiance and I both really love this one. I am a salt fiend (bought the low sodium version because it's cheaper) and I didn't even feel a need to add any. I really loved it. Healthy, easy and tasty. You need to make sure you make it correctly though. I boil water in a kettle, then add the seasoning and a little water - stir it really thoroughly, then I add the rest of the water to the line and cover it with the spoon. Wait 5 min or so and then stir again before eating. Perfect! :)",1
2375,My kids loved this tasty treat. The apple pieces were a nice size and tasted like a fresh apple. Will be buying more of these in the future!,1
2385,"This is one of the best protein bars I've tasted yet.  That it's vegan and made with more natural ingredients than most bars is a huge plus, but the main selling point is that this bar is something you actually want to eat.",1
2395,"This agave seriously has the best flavor, I have used several different brands of agave and they all have a weird aftertaste but not Xagave. It makes it so much easier to incorporate it into my recipes.",1
2408,"I just got a Keurig a few weeks ago and wanted to get some hot chocolate for it as an alternative to coffee.  I didn't have super high expectations, but these are absolutely awful.  There is a very strong plastic/chemical taste to these k-cups.  I tried all of them and tried putting some milk in them to help mask the chemical taste and nothing will help.  The only reason I gave these k-cups 2 stars is because my boyfriend can ""tolerate"" them, but I don't trust him because he'll eat just about anything.  In his opinion they are ""not that good"" but he will still drink the mug.  From what I've read of other hot chocolate k-cups, you'd be better off just buying a regular mix and doing it that way!",1
2410,I am a HUGE Vita Coco fan. I drink it almost ever day. This flavor terrible. I cant believe that Vita Coco sells it. Stay away,1
2413,I do not think I am going to drink this anymore. Everytime I drink it I feel like I am on fear factor. With an after workout powder like this I do not look forward to drinking it after a workout,1
2414,I was expecting a bit better after reading other reviews. This is about the same as any other hot chocolate made with water. I prefer making it with milk as the flavor and texture is much better. Adding milk didn't help much. I guess Mom spoiled me (good).,1
2418,"Growing up with this tasty treat, I was really excited when I found it on Amazon. Great little calorie overload with your afternoon tea or late night milk/cookie snack. I have no clue how many calores one of  wafers will ""provide"" and I don't care. I love it, I treat myself to it  from time to time without guilt. Life is to short to bother with calories. Wafers are packed with flavor, crispy and tasty. Rum is fake, just for flavor, no alcohol in it. Enjoy it and then work out next day a bit harder. I do!",1
2419,"Simply put, this tea is delicious.  The mango taste is smooth and not overwhelming and all the ingredients are blended well so nothing is overpowering.  I also like the fact that Numi did not pump tons of sugar into the tea to make it overly sweet, thereby cutting down on calories, carbs, and sugar.  As the label indicates, this is 'barely sweetened' but it tastes just right.  There are also little 'gems' of wisdom underneath the bottle caps.  I can't wait to try every flavor in this line of Puerh teas in the glass bottle.  I did not order the tea through Amazon, rather I got it directly through the Numi tea website, but wanted to give a review here for others.",1
2421,These cookies are very tasty and soft! I received a complementary cookie in my mom vox box and will definitely be buying more!,1
2428,"I am really thrilled with this product.  I wanted to be able to make oatmeal in my slow cooker so that it was warm and ready in the morning with no hassles. I have done so in the past with old fashioned rolled oats and the outcome was always less than satisfactory no matter what adjustments I made to the water/oats ratio.  This attempt turned out perfectly the very first time, which most likely has to do with the 'cut' of the grain.  The ratio is 1 cup oats to 4 cups water on low for 8 hours (and 1 cup of dried fruit).  I added about 1/4 cup of quinoa and a total of 1 1/4 cups dried fruit (craisins, tart cherries, and goji berries) and 1 good sized diced Braeburn apple...no sugars.  I didn't use the spray 'Pam' product it tells you to put in the crock, but coated it with organic coconut oil which is solid at room temperature.  It was amazing...no sweetening needed to enhance the flavors.  My husband eats oatmeal every day and he really liked it too.",1
2431,The hot chocolate is fine but the price here is crazy.  You can get the same thing on the Keurig site for under $15.,1
2432,I used these as a healthier option than chocolate for some cake pops. The yogurt is strong and tasty. I would buy again.,1
2440,"These are moist, soft and chewy with a really nice texture.  The cinnamon flavor is really good -- nice and strong (I love cinnamon!) and really natural tasting, not artificial like a lot of cinnamon flavors.  They are a little on the small side (like 5 or 6 bites) but also pretty low cal (150 cals) so they make a nice snack or light breakfast.  I will definitely be buying these again!",1
2449,"These sugar-free Russell Stover Cinnamon Bun Snack Bars didn't last long here!  If I had not known they were sugar-free, I'd never have guessed it.  The bars have a good cinnamon taste to them with some crunch and also are a bit chewy, which I like.  They do taste like a cinnamon bun in bar form and are a good size for a snack.  The bottom is covered with chocolate and finishes off the bar so that it tastes more like a candy bar than a sugar-free snack bar. Each bar has only 100 calories.  Russell Stover makes several other kinds of snack bars and food items that are sugar free, and I intend to sample a lot more of them.  Highly recommend!",1
2454,The product says a twist because of carbonation. Well after pouring the drink over 3 pieces of ice the carbonation was gone.  The carbonation is definitely light and does not last.  As far as the taste goes I did not care for the taste at all. It left a bad after taste in my mouth I cannot recommend this product. I will stick with regular juice at a much lower cost.  To be fair I gave it two stars because my wife thought it was OK.,1
2456,"I was never a pop tart fan, but on a lark and due to the coupon, I tried these. I was pleasantly surprised at how good they tasted. I would prefer more filling as you can barely taste it. The frosting is very light and adds a perfect sweetness. One package w/ coffee is a perfect quick breakfast. Since AMZ is now out of stock for this flavor, I ordered the apple frosted ones.I think the unfrosted might be too flavorless for me.",1
2457,"These grapes are very tasty, the right mixture of sweet and tart.  Very light and so good I ate the whole bag in 1 day,  I will purchase it again.",1
2469,The kids love these.  They are very tasty and healthier than most toaster pastries.,1
2471,We love K-cups and the ease of using them. The donut house collection (chocolate glazed donut) is great tasting! I would highly recommend these K-cups,1
2483,"I recently went on a gluten free diet.  Where this hurts the most so far is breakfast.  There is barely any flavor to this cereal.  I picked up mine from Whole Foods, not Amazon.  I'd rather it was fortified by vitamins and even though I'm sure it would taste worse, at least it would have taste and do me some good.  It really isn't filling.  The barely darkened milk doesn't taste chocolate, though does lose some of the good taste of the only thing with taste - the milk.  I don't know if it is the rice flavor, or the general lack of flavor, but there is a hint of staleness, I think.  Could I add sugar?  Sure, and then I'd taste the sugar or sugar substitute, but that doesn't make it more healthy.  To be fair, it isn't bitter, or too salty, or too sweet, or sour, so there isn't anything there to offend.  If you are eating it fast enough, it won't be mush.  If it has stopped making noise, you are in danger of mushiness.  It makes some truly good snap crackle and pop noises.  I suppose the cereal is bad enough to encourage you to eat some fresh fruit to have a good taste in your mouth and remember to take a daily vitamin (I can only take those every other day).  It is cheaper than granola.  When I can afford it, I'm totally getting outrageous gluten free granola.  I also have envirokids to try next.",1
2494,These are one of my favorite rice cake flavors.  They are just a little sweet and a great healthy snack between meals.  Will order again.,1
2505,"The hot chocolate has a great taste. I purchased it because my sister was worried about the kids having too much sugar every night before bed. The kids had no idea it was sugar free. Even the adults we gave it to had no clue. Like other reviewers said - it doesn't mix very well so we actually made it on the stove in a pot so it would have time to mix up. If you were looking to make one packet with just some hot water, stir it a lot and even then you will have some chocolate not melted. On a positive note, each packet does make a decent size cup of hot chocolate. Enjoy!",1
2508,These are tasty but really sweet.  I didn't notice they made my blood sugar stable any longer than any other bar.  I might buy them again if the price was right.,1
2513,THESE LOLLIPOPS HAVE THE BEST FLAVOR EVER. I'VE TRIED MANY BUT THESE ARE DEFINITELY THE VERY BEST. THEY COME IN MANY FLAVORS. SOMETHING FOR EVERONE.,1
2517,"I purchased this on a whim based on a co-worker's comment about how much they like this brand.  It's not the best value at $1.25 each on subscribe & save but I was interested enough to give it a shot.  I'm glad I did!  All three flavors were great and each time I picked one up I was saying, ""This is definitely my favorite flavor"" but then I'd say the same on the next one and let's just call it a vicious circle!  I did want to point out, and why I deducted 1 star, the picture of the product listed shows ""Pomegranate Berry, Orange Mango and Black Raspberry"".  However, the package that was received had Lemon Lime in place of Pomegranate Berry.  While it was a great flavor, I was looking forward to trying the Pomegranate Berry.  I'm hoping maybe my next shipment is what is shown on the picture.",1
2518,Item as described.  Texture of gummy softer than a normal gummy bear (probably due to size).  Very good though.,1
2534,"This juice tastes great, and even my picky two year old loves it. It is very sweet so its perfect for those moms like myself who like to limit sugar (even natural kind) intake and delute down juices with water.",1
2538,"Unlike most snacks, this one is full of nutritious ingredients.  You won't feel guilty enjoying it!",1
2541,"If you want to eat healthy this is it.  It tastes pretty good, but I add a little bit of honey to it and let it soak in milk for about 1/2 hour before eating it for breakfast.",1
2544,I bought this for Halloween treats. Ordered it on the 8th and it came on the 10th! Great service. I like this candy bar better than the Butterfinger bar which seems to fall apart when taking the bar out of the wrapper.The chocolate seems to be a better grade in the Clark bar.,1
2556,"I love these bears because their sweetness is a bit more subtle than the regular gummy bears--I don't like things to be too sweet. That doesn't mean these guys are lacking in flavour, though...just that they taste more like fruit and less like sugar! They're chewier as well, which is something else I love--keeps me from eating too many at a time!",1
2566,"This is a nice little coffee drink - not too sweet, only 100 calories and as good as Starbucks Lo Fat drinks.  Would have preferred a glass container but the little cans fit really well in my handbag.",1
2573,"I sampled a can of Switch Orange Tangerine and found it to be a tasty beverage. As advertised, it is a ""...balance between juice and carbonated"" with a light carbonation so it doesn't taste like Orange Crush or Fanta but not like orange Gatorade either. The 8.3 oz can has 140 calories, with a 12% DV carb/sugar content but 100% Vitamin C and 20% Vit A. It's marketed as ""100% juice"" coming mostly from filtered concentrates. No sugar added, no corn syrup, no preservatives, no artificial colors, gluten free, if you're concerned with all that. Most important is that it tastes good and I would try it again.",1
2595,GREAT SUBSTITUTE FOR SODA AND TASTE GREAT!  DISSOLVES COMPLETELY WITH NO ADDED RESIDUE!  I WILL TRY OTHER FLAVORS FROM THIS MANUFACTURES.,1
2596,"Ugh....I tried this as a replacement for the Coconut Water with Pineapple that was available before in the automatic ship program.  This stuff is awful.  It's got added sugar, which is not needed at all and actually makes the drink taste pretty gross.  Never getting this stuff again.  (And I do love coconut water, in general, as it is a fantastic hydrator and tastier than Gatorade...well, usually.  Not this stuff.)",1
2615,"I fell in love with this product.  I find artificial sweeteners sadly lacking in flavor or as stimulating to my taste buds as a flat soda.  This product has saved me.  I use it in everything I would use regular sugar for.  My favorite way to use it is to make lemon sorbet.  Talk about satisfying my sweet tooth and staying within my dietary guidelines, this is the one for me.  Now I want to find a ""brown sugar"" variation of this.  Raley's supermarket used to carry Smart Sugar and then quit stocking it.  I bought every last one on the shelf to tide me over until I could find another source.  Thanks to Amazon, I can now quit hoarding my supply and use it more freely.  I'll be placing my order for 5 bags very soon.  Thanks to everyone involved in the production of Smart Sugar!",1
2623,My kids have been begging for hot cocoa k-cups and when I found these so reasonably priced I decided to give them a try.  We all loved them.,1
2627,We prefer the Swiss Miss brand K-cup.  This one was watery in both milk and dark chocolate. This is my least favorite of all k-cup brands.,1
2632,"Good healthy snack.  Good plain, and also I tried mixing with plain yogurt and honey which is a great snack and adds a bit of protein to the meal.",1
2648,"I'm jealous of whoever thought of this, but the actual product turns out to be pretty unimpressive. It turns out, if you eat half a fruit roll-up, then eat asparagus, the aspragus tastes differently than you might expect.  There. That's all you need to know.  DON'T buy this product, just buy some Gushers next time you're at Wal-Mart.  2 star review because I like Gushers.",1
2675,"Huge fan of this crystal light flavor.  I usually find crystal light drink mixes to be rather concentrated, so I mix one packet with 24 oz of water and it comes out just right--not too sweet.  The color of the mixed drink is also easy on the eyes--it is a pale green color, so nothing like the bright red, blue, purple, orange colors that some of the other drink mix flavors will give you.",1
2684,"Great size to try out Xylitol before making a larger commitment.  I like that it is Birch and not Corn, and made in USA.  You should be aware that Xylitol has a spearmint type sweetness to it. It may alter the taste of some foods because of this trait. I use it in my coffee as a substitute for regular sugar and I am completely satisfied.  You need to add slightly more to get the same level of sweetness, but its close.",1
2686,"This tastes great. At first it tastes a bit strange but i enjoyed the slight coffee taste. I mixed the Amazing Green Superfood (the chocolate version) with it which made the Amazing Green taste much better. I need to buy more of this Hemp Shake since i'm out. It really makes the Amazing Green taste much better. I mix it with milk using a little wisk, which works well. I recommend this to anyone trying to be healtheir, boost their immune system, and it is a great snack.  Try both the products together, it's a great combination. I have been using it regularly for a few months now and i have noticed that i have stayed healthy. I even managed to go to disney world during the new year holiday without getting sick! As a teacher getting sick is common for me, but i have noticed that i've been healthier since using these products. Give it a try!",1
2695,"If you're a regular drinker of orange soda-pop, you might like this Switch orange tangerine carbonated juice beverage.  I thought the flavor was very good and appreciated that it was only mildly carbonated, not so fizzy that I had gas after drinking it.  At 140 calories per small serving, however, this isn't something I would regularly drink.  It's much healthier to eat whole fruit since it's more filling that simply drinking the extracted juice, in part because of the fiber associated with eating whole foods.  Still, this is a healthier option for those who regularly drink sugared sodas.",1
2703,"These are exactly what they say they are- cocoa roasted almonds.  People expecting an overly sweet, chocolate covered almond are going to be disappointed.  They do contain artificial sweeteners which seem to be one of the biggest complaints, but I'd also counter that with the argument that normal chocolate covered almonds have it too.  Overall, they're sweet, but not overtly so.  A good snack for people looking for a slightly less sugar loaded version of a sweet almond.",1
2707,"Very deep and tasty Caffe drink. It's got just a hint of sweetness and a hint of chocolate taste. Not too much fat and less sugar than most drinks of this type. Even my husband who doesn't like coffee likes it. It reminds me of a Starbucks double shot, but less sweet and it has less cream. I'd definitely buy these and try them again.",1
2710,My vodka tonics have never been so refreshing.  I wish I would have ordered two cases now as my husband and I are going through far too much.,1
2711,"I am a long time diabetic and always looking for a sweet treat without all the sugar. I've always enjoyed Haribo gummies, so I tried their sugar free version and WOW. You can't tell the difference. They are still sweet and fruity and smell just the same. As a matter of fact, so good, me kids ate almost all them. Not many candies I enjoy that are sugar free, but these are the ticket.",1
2720,"My Chocolate Lab, Lizzy is very active even at 9 years old. SHe does eat yogurt but will not eat any vegetables so this is a way for her to get some fruit. SHe really looks forward to these treats. They smell great. I keep them in a lagre glass container on the Kitchen counter and one time had a house guest mistake them for a cookie.",1
2722,bought these at costco for a few cents less and figure they will either double in price or never be in stock again glad to know they are here on amazon  They ARE addictingly good..the deep dark chocolate flavor is haunting.  I was looking for choc cherries but these will do nicely,1
2726,"This jerky is the soft, chewy style.  Though it is listed as Sweet'N'Spicy, it's quite a bit more sweet than spicy.  I doubt even the most sensitive to spice would consider this spicy jerky.  It's tasty, it doesn't have any nitrites, MSG, high fructose corn syrup or anything else that's terrible for you.  It's also affordable.  The only reason it didn't get five stars is that it's not an outstanding and amazing, one-of-a-kind flavor worthy of five stars.",1
2729,These chips are the only ones I found to be tasty and healthy. They have fewer fat calories plus higher fiber for those who want good taste and nutrition--the perfect blend!,1
2737,"I love this sugar.  I've been using it, packaged in envelopes, for a year or two for everything.  Gives a great homemade taste to cookies.  And packaged in envelopes - see  Sugar in the Raw Raw Sugar, 24-Ounce Bags (Pack of 12)  - it's wonderful stuff.  But not in this packaging.  If you don't use the whole 12 pounds right away, the boxes of sugar turn hard as a rock.  Have to microwave them, pound them with a hammer, and then pour the sugar into a plastic envelope with a sugar bear - e.g.,  JBK Bear Terra Cotta Brown Sugar Saver  - to make it possible to use it.  Definitely not worth it.  Buy it packaged in bags or not at all.",1
2744,The taste is not horrible but it is not very good. There is not a very good mango flavor. I would not buy again.,1
2747,"I had tried several stevia products in the past and always threw them out because they were awful. This one is pretty good.  I admit, it's not the best-tasting sweetener, but I suppose it's the healthiest alternative (so far as we know anyways), thus it's the one I use. I use to use Equal many years ago, but it gave me a headache and I found out it was a neurotoxin. Then I started using Splenda, which is the best in my opinion as far as taste goes. But now you hear about it not being that great either (healthwise), being chlorinated and all, so I stopped using it. Then I tried Truvia. Like I said, it's not the best - it does leave a bit of an aftertaste with tea, and using it for whipped cream did not work at all, I ended up having to add a bunch of powdered sugar to the cream to make it edible. I primarily use it to sweeten my greek yogurt with berries, as I still need a touch of sweetness, so one packet is great, tastes good. I also use it for my other low carb dessert - 2-3 oz cream cheese with a few berries and one packet of Truvia, also good.",1
2756,"I bought these cookies after reading all the rave reviews but they were very dry, didn't have much chocolate, and left an unpleasant aftertaste. I don't understand what all the fuss is about. If these were the only GF cookies available, I still wouldn't buy them again.",1
2763,DONT BE FOOLED - This is not a Health Cereal. The second ingredient is SUGAR and this cereal also has fructose in it.  I feel like I'm eating kid cereal.  It would be healthy if it had less sugar in it.  Carb-conscious people and diabetics BEWARE.,1
2766,We love these little figs.  They are a great snack and a pop in your mouth size. Will definately buy them again.,1
2772,"this cereal packs a flavorful punch. the blueberry oat clusters are divine. i only wish it had less sugar, but even then its not at all overly sweet.",1
2773,"INGREDIENTS: SUGAR, GLUCOSE SYRUP SOLIDS, COCA (PROCESSED WITH ALKALI), PARTIALLY HYDROGENATED VEGETABLE OIL (MAY CONTAIN COCONUT, SOYBEAN, SUNFLOWER, PALM AND/OR CANOLA), NONFAT DRY MILK, MODIFIED WHEY, MALTODEXTRIN, SALT, NATURAL AND ARTIFICIAL FLAVORS, CELLULOSE GUM, SODIUM CASEINATE, CORNSTARCH, LACTOSE, DIPOTASSIUM PHOSPHATE, SUCRALOSE, MONO- AND DIGLYCERIDES, SILICON DIOXIDE, SOY LECITHIN, ARTIFICIAL COLOR. CONTAINS: MILK AND SOY  People, please read labels....",1
2775,"These tastes good. If it's not fried, not bad for you, and tastes good, then why not eat them? Of course, not a lot at once, but these are great healthier snacks.",1
2778,I'm happy to have found a drink flavor mix that uses the healthier option of Stevia.  Tastes pretty good.  I use it with a fiber mix so it's just fine.  Fiber drinks like metamucil typically have the less healthy sweeteners so I just buy Konsyl and mix it with the Stevita.,1
2781,"I've got to believe these other reviewers haven't actually looked at the list of ingredients that make up these chips. Here they are:  INGREDIENTS: SUGAR, PARTIALLY HYDROGENATED PALM KERNEL OIL, COCONUT OIL, LACTOSE, WHEY, NATURAL AND ARTIFICIAL FLAVORS (INCLUDING BARLEY PROTEIN), NON-FAT MILK, BUTTERMILK SOLIDS, SODIUM CASEINATE, SOY LECITHIN-AN EMULSIFIER, SALT, ARTIFICIAL COLORS (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE)  Now I must admit that I didn't look at the label either.  I've been using Nestle's chocolate chips for years, and I thought it was a name I could trust.  Apparently not.  So let me tell you how I discovered what the ingredients were.  I was making brownies for the kids for a semi-special occasion so I bought the premium white morsels --thinking they were white chocolate-- and these butterscotch ones.  I dumped them in my batter and noticed when I took the brownies out that the chips didn't seem to have melted.  I didn't think anything of it until I sampled some of the white morsels for a snack.  Very waxy on the tongue.  Not nice like good chocolate would be.  So I tried the butterscotch ones.  Where the heck was the flavor?  Well I was shocked when I read the label.  I had no idea that the white chocolate had been reformulated to be Chocolate Free, and I assume that in the past these chips actually had some sort of natural butterscotch element to them, instead of being made of barley protein and artificial flavorings.  I mean look at the ingredients; there's more artificial flavors by volume than butter and milk.  And there's a whopping 8 grams of sugar in 1 teaspoon of these things.  Which would be acceptable for cooking sweets if it wasn't for the 4 grams of Trans-Fats laden goo that was also in them.  In any case, I've thrown out the rest of these two bags.  If the health concerns weren't bad enough, they don't taste good.  Really sweet more than flavorful, and waxy on the tongue when you eat them au naturel.  Pam T~ mom/blogger/brownie baker",1
2783,"These cups are artifically sweetened with sucralose - I didn't realize until I tried one, and ended up with a little bit of a headache, which made me check the ingredient list - it isn't noted on the front of the box.  They definitely have an artificial taste, I would not buy them again.",1
2785,"The packaging makes this great on the go. The applesauce is tasty - I think it's green apples, so it has a little green apple taste but not sour. Kids like it and like the squeezy action involved. The amount is great for a quick snack. It would be easy to use while walking/runny/biking as an alternative to the energy shot/gel things that some people like to use.",1
2786,"To me, fruit juice in small cans are simply a staple - first example that comes to mind is good ol' Dole pineapple juice. The trend towards trendy little ""health"" beverages in overpriced little cans is nearly tragic.  There is nothing about this product that would compel me to buy it. If I want a soda, I'll just grab one. I don't drink enough of them to have much dietary impact and despite the claim of ""100% What You Want"", there is nothing in here for me. If I want 100% Of What I Want, I will buy a few oranges and some seltzer water. If I want ""0% Of What You Don't Want"", well, why buy it?  This is a time when we had better look pretty closely at what is an indulgent convenience and what is a necessity, and how to find a happy medium. I consider the likes of Pellegrino Aranciata, Orangina and Izze a luxury, and when I indulge it is a true delight.  ""Switch"" is a product that is not better tasting, proven healthier, or even less expensive than any of many other alternatives. Once again marketing is driving product creation and design, and that is a hateful concept.  If you want a similar taste experience for about the same price,  pick up some Alka-Seltzer Cold Plus Nighttime- you'll stop sneezing and sniffling and get a great night's sleep.",1
2792,"This is not nearly as concentrated as the MIO water flavors that you also squirt into your glass or bottle of water.  But, you get a lot more of it (12 oz) and one 1/2 fluid oz. squirt has 120% daily requirement for vitamin C and no calories.  The fruit punch tastes good, however I like my water to be very weakly flavored so I probably put in about a 1/2 squirt giving me 60% of my daily requirement for vitamin C.  It's mainly advertised as being a source of vitamin C, but there are more things beside vitamin C in it:  Vitamin C - 120% Vitamin B6 - 40% Vitamin B5 - 40% Vitamin B3 - 40% Vitamin B12 - 40% Zinc - 10% Chromium - 10%  The plastic bottle is a good shape for your hand to grab it easily and squeeze.  This might be a good way to get some needed vitamin C without having to eat a lot of citrus or swallowing vitamin C pills.  And, if you like your water flavored but are particular like me, about how much flavor is in it, then this is a good way to control it.",1
2805,"I've been wary of trying this, since most people complained about the chocolate being quite tart. Thank goodness I gave into my own curiosity. My boyfriend and I LOVE this treat. It was originally for him, but once I had a bite, I pretty much took it from him and nibbled like a hungry mouse. The sweet blend of chocolate and strawberry flavor is amazing. I wish I had purchased more of these bars!",1
2810,"We happened to be at Whole Foods and a lovely woman was offering free samples of Violas Hot Jalepeno Jelly. Omg It is fantastic! It's got a definite kick to it but it's not too terribly hot at all. PERFECTION. It's just sweet enough to balance out the hot. It's light and delicious. And best of all, it's not full of all the artificial preservatives and high fructose corn syrup and additives of which most jellies are contaminated.  I LOVE THIS PRODUCT!!!!",1
2811,The wife had me buy it for her..it actually tastes good with nothing more than a little 2% on it..not real hard like some of the cereals that make your mouth hurt from chewing it up..,1
2812,This doesn't have a weird sugar free taste.  It's the best and I always use it.,1
2814,"I have never tried the similar candies before so maybe I have nothing to compare these with, but I really enjoyed them. It is not too sweet and just has a pleasant taste overall.  I think I will be buying these candies for myself in the future. I tried Newman's Own other products and I am happy that this one has not dissappointed me.",1
2823,I cannot have chocolate but can consume white chocolate. I was looking for something to add to my milk so I could have a change once in awhile. This product is very good tasting but doesn't mix to well in cold milk. I still use it though and enjoy the flavor!,1
2831,"Best dark chocolate ever, I wish it was stocked well at amazon",1
2841,"This is a fantastic chocolate bar, you can't even tell it is dairy free. This is NOT a milk chocolate flavor, it tastes more like a marriage of milk and dark chocolate. I am actually not usually a fan of dark chocolate but this is not overwhelmingly dark at all, it is perfect.",1
2843,"I've wanted to find a stevia-sweetened soda for a long time, but I don't like typical colas or lemon-lime soft drinks.  I had hoped this would taste a little more like that other, well-known Dr. drink, but to be honest it just doesn't.  I guess my slight disappointment with that difference led me to knock off a star in my rating.  All in all however, it's a good flavor.  Bit of a cherry with a hint of citrus.",1
2854,"I decided to try this although I am not a big fan of flavored waters.  It is quite refreshing and the flavors are quite vibrant and not weak as in some concoctions.  I happen to like both coconut and pineapple so there is no problem with the basic idea and both can be distinguished in the mix.  The one drawback for some is because pineapple is a rather strong addition, even a splash puts it up front and center.  This added to the coconut may make it far too sweet for some.  It would certainly be a good pick me up after a workout or, in my case, after shoeveling the snow that seems to be deposited regularly this winter in the Northeast.",1
2855,"I have to admit based on most of the reviews I was sold on getting the 48 pack.  Was a mistake. All three flavors had a distinct taste of the sucralose.  That is the name of the artificial sweetner, in the product.  If you like Splenda,you may like this.  But, it has a distinct taste. Unfortunately not for me. A few friends of mine that tried it and said,""It wasn't bad."" Unfortunately, that was the best of the comments. If you really want a good cup of hot chocolate try Cafe Escapes or Swiss Miss.  Both are twice as good in my opinion. Liked the Escapes best.  Wish I liked the artificial sweetner, but the that taste has a distinct after taste. Probably would be better without the artificial stuff and more regular sugar. If your going to order I would get the small pack to try it.  Better then throwing out 30.  Try Cafe Escapes and Swiss Miss and see for yourself.",1
