Text,Topic label
A lot cheaper than the store and the bulk will make it last a little longer than usual. Always great flavor and constancy with this product,flavor
This is a knockout bold coffee. It is great cup at the 12oz setting with tons of flavor. Haven't tried it yet at the 16oz setting but assume it will still pack a flavor punch. Great deal in the 50 pack.,flavor
I was following a diet where no sugar was allowed.  I tried this product and it has a good taste with out sugar.  I also used to put some other mint flavor herb tea mixed with this to get my own flavor.  Worth trying.,flavor
"It's amazing how little popularity that Diamond Pet Foods seems to have considering the quality ingredients their foods contain!  I worked at a pet store for about four years. Our number one recommendations on foods were Natural Balance and Wellness- two EXCEPTIONAL foods that are pretty expensive.  But for those owners who have multiple dogs or even one large breed dog, those brands can cripple your budget.  So when I would get customers who absolutely LOVED their pets and wanted to be able to feed them healthy food without breaking their banks, I recommended Diamond.  Diamond dog food costs about the same as those commercial brands like Purina and Iams, but contains ONLY natural, healthy ingredients.  Just remember, the less garbage you feed your dog (by-products, fillers) the less your dog uses the bathroom- AND they stay fuller, longer!",dog
Amazon has a hell of a nerve charging $60 for a case of 6 happy bellies cereal when anywhere else it is $3.19 each can!!,baby_meal
I was buying these at my vet for more than twice the price; My beagles love them; they are their favorite snack. Super fast shipping too!,grocery
With it's own typical strong taste.. Like Taster's Choice also but this one surely tastes better.. With little quantity you can make it taste from mild to strong..,coffee
"After suffering from flu like symptoms for a week, I tried this tea with honey and it was not only delicious, but after using for a day... I feel so much better.",tea
I made rum soaked worms for a TGIF for my building and they were a big hit. Really good texture and taste just plain too,snacks
"Price is good along with the taste.  I like the dark, rich flavor.  Sealed well when shipped and received it quickly.",flavor
"We just love this mustard!  Excellent flavor!  Great deal on Amazon.  The subscribe and save plan from Amazon is great & you can cancel & change your plan anytime you want.  It is well worth it.  Organic!  Only one bad thing about it, it's in plastic.  If it was in glass (like Eden) then wooo weee!  Simply perfect!  I have a awesome recipe you can try out using this mustard.  I was thinking that a pack of 6 might seem like too much mustard for most.  But if you try this delicious recipe, you might find that 6 aren't enough!  Roasted Potatoes Dijion  1/2 C Dijion Mustard 1/2 C Olive Oil 3 Lbs Red Potatoes, Cut into 1 1/2"" pcs. 2 Med Red Onions, sliced (aprox. 1.5 C) Chopped Parsely for garnish (if you don't have fresh parsely it rocks without it!)  In a small bowl, combine mustard & oil. In a large bowl, combine potatoes, onions, and the mustard mixture.  Toss to coat well. Spread evenly on a baking sheet. Bake at 400F for 45-50 min. or until potatoes are tender and crispy. Garnish with chopped parsley.  Yum!  Enjoy! :o)",flavor
"If you want a quick pick me up that is not full of added sugar, then this is a refreshing alternative to a soda. The flavor is more heavily tangerine (which only makes sense). It isn't overly sweet, which is a good thing.",flavor
All 3 flavors were very good often times with variety packs you end up with some good flavors and some not so good flavors but the whole family ate all 3 flavors up in no time.,flavor
"I like these bars, but would rank them second to the Think Thin peanut butter variety.  Those are great.  These are very good.  Both offer up a good amount of protein for people who need more in their diet, such as vegetarians.",snacks
"I like the product and bought because I was not able to find it here locally though I had previosly purchased it at CostCo (Charleston, SC).  I should have looked more closely at the price because I was shocked I paid almost $70 for three 40 oz. jars.  My fault, but I will not be ordering any more on line.",grocery
"I had this cake for my birthday.  It was delicious.  It was nice and moist and fluffy, and tasted like pumpkin pie without the crust.  (I like the filling for pumpkin pie).  No bad aftertaste or anything at all.  We put a dollop of Cool Whip on top instead of frosting.  We have had other Sweet n Low cakes in the past, and they have unfortunately tasted lousy.  This was a pleasant surprise.",snacks
"I don't know why other people are complaining about the taste.  I mixed it with almond milk and really liked it.  Maybe the flavors go well together.  In any case, it tastes a lot like every other protein powder I've tried, except without the disgusting synthetic sweetness.",flavor
"My dogs loved this product and I was happy to spend the money on it, but now that it's made in China- thumbs down, what were they thinking? I'll never buy it again. There are better products made in the USA. If you care about the well being of your dog, you will avoid products made in China.",dog
This lo carb pancake mix is really good and easy to make.  You can't even tell it's a lo carb product. I made some pancakes with it and give one to my boyfriend. He couldn't even tell it was a lo carb product.  I would buy this again.,carbohydrates_meal
This is the best tasting stevia powder I've tried. Most other powders have a weird after taste but this one doesn't. I recently bought a 5lb bag of it online and I'm making my way through it.,chips
I have long searched for a great linguine and spagetti and this is it! Just made linguine with clam sauce and each time my husband remarks how terrific it is.  I buy in packages of 5 for both spagetti and linguine and will reorder when close to being out.,grocery
"This price does not even begin to be competitive with my local grocery stores, let alone Sam's Club or Walmart.",grocery
love crispix but don't like to have to go to the store often so I try online food shopping and for some items this is the way to go. Cheaper than regular price at the store for this large size of box,grocery
"The other reviewers are CORRECT. I thought I would buy this in spite of the reviews because it was the only product available without traveling into a bigger town where there are Asian markets.  This is a huge waste of money. Totally tasteless, Couldn't even fix it by adding spices and basil. Stay away.",chocolate_milk_nuts_oil
"Obviously opinions vary on this, but I eat Enjoy life granola daily.  I don't understand the comments about it not being crunchy, unless perhaps people have had outdated bags. I appreciate Enjoy Life being dairy, soy and corn free as well as gluten free, as I can't have any of these.  The Cranapple flavor is the best--I mix it with Erehwon Gluten-free brown rice cereal and use vanilla rice milk.  Since opinions differ so on this product, if you're on a gluten-free diet you should try it.",healthy food
"One of my favorite salad recipes I make often calls for walnut oil.  I bought a small bottle from a local major grocery store and it was over $10 for about 6 ounces.  Steep!  I love walnuts so naturally I loved this oil from my very first taste.  But the price was not right so I searched on the Internet and found this.  I was a little reluctant to buy 3 cans as I thought they go rancid before I can finish but I am now on my last can.  I use it in place of EVOO to make other vinaigrettes too.  Or just splash this walnut oil and my favorite raspberry vinegar and B&S (or seasons salt like Krazy Salt) over spring mix, it is an easy but great green salad! I do this a lot when I need a quick side. Anyway, this oil goes well with anything and it does not taste too nutty.  Just a touch of nice walnut flavor (of course, I love walnuts so even if it tastes very ""walnutty,"" I would still like it!)  Anyway, it is a great product and I will buy the same pack again!",grocery
"Get the variety pack first and try each one. I like all three, but the peppermint chocolate and dark chocolate I like the best.",snacks
emergen -c acai berry 30 day count wow what a differnce i feel great getting ready for back to school no sick days here i take it in the morning acai berry is sweet so i add more water to less sweeten,drinks
"The coffee is excellent, easy to order and always arrives in a short period of time.  Love the convienence and am about to enjoy a fresh cup this morning.  We used to have coffee made in a drip coffee pot but by the time we would have a second cup the coffee lost much of it's taste and at times tasted burnt.  Never happens with Keurig coffee.",coffee
I was disappointed to receive Earth's Best Organic Snakin' Fruit Rings Banana because it hurt my child when she bit into the hard and stale treat.,dog
"Love this stuff. I use it for everything. Awesome in the kitchen (especially in brownies!), great in the bathroom for a hair mask. I buy this all the time!",chocolate_milk_nuts_oil
"I have been trying all kinds of ""diet"" drinks because I am getting tired of just water all the time. So many diet drinks have a strong after taste, or no flavor at all. I have always liked Crystal Light drinks, but have been hoping for some new flavors. These new Moctails flavors are great! They have a very different flavor from their other mixes. The Mojito flavor is refreshing and has a wonderful taste. I definitely recommend you try all the Moctails flavors - you won't be dissapointed.",flavor
"I really like this soup and I'm typically not a big vegetable soup eater. The one thing I want to mention is that in the ingredients, I believe ""Yeast Extract"" is just another name for MSG.",carbohydrates_meal
"I'm pretty new to the coffee scene, but I really like this roast. It is quite flavorful and rich. It was the first coffee I bought, I tried a few more and I came back to this.",coffee
"This is a tea that tastes wonderful.  It has many positive attributes, also.  It comes in this large box, 100 count bags.  I received good and speedy service from this seller.",tea
"I purchased 5 boxes of these. I really enjoy the taste and nutritional value of the bars. Great starter, mid day pick me up or evening snack (dip into milk). These are crunchy. Great price & excellent Amazon service!",snacks
"This is an amazing biscuit! My all time favorite!  It's sweet, but not too sweet - that is the best part. Crunchy biscuits are grounded - and that is this product. I like to have it with milk, or with juice. It's very nutritious. Few spoons of ground plazma/lane biscuits, and a cup of milk make a very tasty breakfast. We make sure that we always have few boxes of this biscuits in the home - everyone enjoys it, grownups and kids.  To make delicious cake: add juice (orange or strawberry are my favorites) to lane biscuits, add little by little juice, so that you don't end up making it too liquidish; shape it as desired; add whip cream; and your cake is done!  Plazma and Lane biscuits from Bambi company are the same biscuit - same cookies, same company is making them; just name of cookies is different.",carbohydrates_meal
My son loves these.  He loves the taste and that he can even share these snacks with friends and no one knows they are gluten free.,healthy food
This candy jar is great! My daughter loves Hello Kitty and she was so excited to see this candy jar.  Very durable and easy to fill.,snacks
"Mi-Del Old-Fashion ""Swedish Style"" Lemon Snaps are a crispy, chewy, lemony delight! If you are always in search of healthy snacks that aren't short on flavor, these are the cookies for you.  These Lemon Snaps are made with organic unbleached wheat flour, canola oil and natural lemon flavor -- there's no artificial ""lolly-pop"" lemon taste here. You can just imagine squeezing the lemon into the mix, yourself.  Five cookies have 140 calories, so it's not too much for a little something to get you through your day, or after dinner as a light dessert without the guilt.  Highly recommended. Yum!",flavor
"I received this produce pretty fast, the packaging is really cute but the tea is tasteless. It is a mint tea but I cannot taste the mint at all. Disappointed, will not order again.",tea
This is a great Chai Tea.  It's very aromatic and flavorful but not overpowering strong like some can be.,tea
"Once again, Paragon has disappointed with this flavor. The Hawaiian Tropic, simply did not carry much flavor, and what you could taste was not pleasant at all. I do not recommend this syrup concentrate.",flavor
"I need a filler and this was on sale at the moment for $6.5 for 6 it's worth it. Add water, chicken, potatoes, carrots, and mumble jumpbo. Result is good and tastety.  Individual package serve about 2 meals and it can not be save for long after opening, so plan carefully.",baby_meal
I get these for $4.34 at my local health food store - their price sucks!  It is one of the best tasting coconut waters around though!,grocery
"These are very healthy 7 grains and very light and crispy, perfect with dips or salsa.  Tastes just like rice cake.  They are very easy on the teeth too, for those who have dental work that they don't want to chip. Hard to find in supermarkets.",chips
"Tried this because it is 100% Kona and much cheaper than the other national brands I have been using. What can i say i am greatly surprised. Mild, no bite too it and no discernable acidity. This is on my shopping list from now on.",chocolate_milk_nuts_oil
"This is great tasting ketchup. I waited till I found one before introducing my kids ( ages 2 and 3) now I don't care what they eat ""red dip"" with. Hubby also said he liked it better than our regular ketchup.",grocery
"I was very satisfied with my purchase of Nutiva hemp seeds. I ordered a 2-pack of them and it arrived fairly quickly. They taste great on their own, but I usually add them to protein shakes to enhance the amino acid profile, or sprinkle them on top of salads for added flavor and texture. My supply is almost gone so I'll definitely be ordering more.  One of the reviews said there were still shells in the bag but I didn't find any in mine.",flavor
I really like the flavor of this hot chocolate.  The kids love the flavor too.  I always keep a box of this in the house as my kids and their friends are avid coco drinkers.  This makes it easier and less messy even for the younger ones.  No more powder spilled on the counter tops this way!,flavor
I hate popcorn but I loved this popcorn. It's crunchy and sweet but not over-poweringly so. The seller delivered the product extremely fast and way before planned. I would surely buy this product again and from this seller again.,chocolate_milk_nuts_oil
"We ordered the product and received 2 broken bottles, but Amazon is excellent and reshipped the entire order again one day shipping.  Unfortunately, even at 85 cents a bottle, we overpaid.  There is NO cheese taste and it is really just a salty mess.  Now we have 10 bottles of a below average product.  Save your money.",baby_meal
"I use this as a treat for training and my dog just begs for more lessons!  I slice into small bites then add a little warm water and soak for 5 mins ... easy ... and my dog won't choke when she ""inhales"" the food during lessons.",dog
"These are some of the best oatmeal raisin cookies ever - I usually bake my own cookies but to be honest I'm not sure I can do better than these!  They are soft, melt in your mouth and bursting with flavor.",flavor
"This extract is strange... I put a little into my recipe and it sort of had an almost peanut buttery hint of flavor, but not quite, so i thought it needed a bit more. I put in the tiniest bit more and the flavor changed drastically and tasted not like peanut butter, but like alcohol. Not good at all.",flavor
"Great price for a lot of creamer. Just a bit at a loss of what to do with a giant box of creamers! Was hoping they'd come packed a little differently, but it's not a big deal.",grocery
"My son asked for this plant for his birthday and he is very happy with it.  It seems to be doing well thus far, hopefully it will continue to thrive.  It was packed well in the box and incurred no damage during shipping.",carbohydrates_meal
"The initial aroma upon opening the package was decent, though subtle. Unfortunately, it quickly dissipated - I really couldn't smell anything after a minute, which I assume is due to it being pre-ground.  I brewed this coffee in a French press as well as in a drip brewer. Both results tasted flat and boring, although there was a decent amount of body - at least it was inoffensive. Perhaps a notch up from bad diner coffee. For about the same price, you could get better tasting fresher beans from a cafe or natural foods store.",coffee
"I bought this organic pumpkin online because it is impossible to find pumpkin locally. I feed my dogs this every day because it is wonderful for their digestion. Pumpkin was recommended by my vet.  All of the cans were in great condition. There were just a few minor dents on a few of the cans, not anything serious. The quality of the pumpkin was so good that I would serve it to my family, but we really do not eat pumpkin!  An added plus was free shipping.  I would buy this again.",dog
These dates are as close as you can get without picking them off the tree yourself. They are also much cheaper than the nearly $8/lb. at local stores that aren't even organic. Great deal for a great product.,grocery
"This is a great healthy product at a good price.  Not the first time I buy it, and not the last.",grocery
"My dogs love these sweet potato treats.  I feed my dogs grain-free diets and other high-end supplements, so of course I wanted a treat that followed our feeding ethic. This is low in protein and fat, so it is gentle on the stomach of puppies and sick dogs alike. My dogs go crazy over these. They love the taste and since these are a little tough, it takes them a bit longer to finish them, which is great because dogs usually swallow treats whole. They are not extremely tough though. Puppies can eat them. Even though the bag does not have an indication to refrigerate after opening, please do so. They will last longer and remain fresher. Plus, you could prevent mold growth. Amazon sells these by far at the most affordable price. Specialty stores sell these treats up to twice as much as Amazon does, so I suggest you buy them from Amazon. If you want a healthy treat, this is the way to go. :)",dog
I purchased these to add drops of lemon juice to my water.  They're great!  I gave it 4 stars because I don't really have anything else to compare it to.,drinks
I LOVE this trail mix...it's sooo good! Although the cost is more expensive on here than I pay at the store. Will continue to buy in-store.,grocery
"This Flaxseed meal is the best EVER!  I've tried several brands that I purchased in local markets but it's not that easy to find whole ground flaxseed around where I live. So the ones I was able to find had a sand-like texture (and taste), my wife couldn't stand it despite of the known benefits of taking it.  This flaxseed texture is awesome for her and she's enjoying it! She mixes with milk in the morning and smoothie in the afternoon and doesn't complain anymore about the taste.  I take it before the meals with juice and I think it has a wonderful nutty taste.  I had initially setup the subscription for every 6 months, but we liked it so much, we are changing it for every 3 months!",chocolate_milk_nuts_oil
"Excellent tasting green tea for those who want to quit black tea or coffee.  I quit coffee cold turkey by substituting this tea.  I was up to 64 ounces of coffee a day. Now I drink 24 ounces of this tea daily. (three cups)  Yes, I feel a lot better! I have no desire for coffee anymore, but I do dabble with black tea. No longer do I have to trust others to serve me fresh coffee. Tea is always fresh, and you can carry a few envelopes of your favorite variety. Just add hot water.",tea
"The treats were ok,my main complaint is they were small about the size of a lifesaver.Which made it hard to give them to my medium size dog as a treat.One treat just di not do it.This package should be labeled for toy or small dogs.",dog
"I love them. They go really well with soups, salads, etc. I just wish that they don't come broken up so much.",flavor
Ordered 2 cases on different dates and got them within 2 days. Cant find these in the stores so please keep them in stock. Make for a great meal with some veggies or a salad...and this type of fish with omega 3's is good for you.,grocery
It's so hard to find gluten free foods that taste good.  This one is really delicious.  And it's easy to make!,healthy food
This is a great quality olive oil with a slightly grassy overtone to the flavor. It's obviously a bit more expensive than your average everyday supermarket olive oil; but it is well worth the money.,flavor
The taste of these teas are great. but i added honey to make it a little more sweet.,tea
I've purchased cheaper bags since buying these which work well.  These are thicker and cheaper here than at a pet store.,chips
"With the Amazon Mom discount, this is cheaper than in stores unless there's a sale.  It regularly goes on sale at Kroger, Publix, and other grocery stores for around 50 cents a jar.  I wish there were other Earth's Best fruit varieties available on Amazon at this price.  No problems with breakage during shipping for me, but I found the packaging annoying.  In general though, I think Earth's Best is a good brand and that the price is fair for what you're getting:  organic, non-GMO baby food delivered to your door step!  As a single mom in a rural community, going to the grocery store with the baby can be such a hassle.  Earth's Best is definitely better tasting and smelling than non-organic foods like Gerber.  The textures are good, but I had to stay on 1st foods longer than six months because the textures of almost all 2nd Foods made my son gag.  I had a similar issue graduating from 2nd Foods to 3rd Foods.  Sprout baby food, however, is the best quality I've tried for freshness, aroma, and taste.  It reminds me of pureed fresh produce.  While I've seen it in Winn-Dixie for the same price as Earth's Best, it's much more expensive on Amazon and the selection of flavors is relatively limited both in stores and online.  I'm going to start making my own organic baby food and freezing it, but I'll probably always keep a few jars of Earth's Best to get by in a pinch.",grocery
"I've ordered this cereal twice so far from Amazon.  I can find it at our local health market but it costs more locally than buying a three pack from Amazon.  The 'Best By' dates are always good (this last pack had 13 months from purchase).  My family really enjoys the taste, though it doesn't taste like Kelloggs Raisin Bran.  Peace one cup serving has 190 calories; 2g fat; 170mg sodium; 44g total carbs; 8g dietary fiber; 9g sugar; 6g protein.  Kellogs one cup has same calories; 1g fat; 210mg sodium; 46g total carbs; 7g dietary fiber; 18g sugar; 5g protein. This may not be for everyone, but I love a raisin bran cereal and knowing Peace has half the sugar makes me love it even more.",snacks
"When I first adopted my dog, I did a vast amount of research to find out what was truly best to feed him. He's a chihuahua mix, and as I was reading such mixed reviews about whether small dogs would benefit from a high protein diet or not I decided I just had to try it for myself. He did have a little trouble with digestion while I was transitioning him to the food, he was eating Royal Canin prior. He's been eating it for about seven months now and he's doing phenomenal. He has great muscle tone and energy. His coat is silky and shinny when it had been coarse and dull. Yes, it's on the pricey side but if you closely watch what you put in your body as humans why wouldn't you want your best friend to benefit from great food.",dog
"I've been trying with limited amounts of success to eat vegan and low-gi. Amys soups are excellent for this, they make it very easy to lose weight. One limiting factor is fat cravings, eating vegan it's actually hard to get enough fat.  This is a long way of saying this soup tastes great, I can tell it's oily and i love that about it. I need fat in my diet or I'll lose my mind and eat a whole pizza. Low-fat diets are a travesty anyway, creating a market for high-sugar high-gi products labeled as ""healthy""  So this soup brings oil and mushrooms and a very good flavor. I've had about a dozen types of amys soups, and this is at the top with golden lentil, no chicken noodle, and trader joes lentil vegetable (made by amys).",snacks
"This is one of my all-time favorite candies.  Lays used to have a slogan, ""Bet you can't eat just one!"" and there's no doubt, for me, that's the case with these.  My biggest 'problem' with these is I can't leave them alone and my waistline is suggesting I SHOULD!",grocery
"All of these fruit snacks are large and tasty. Muscat was a little gross, but all in all, a great product.",snacks
"My baby enjoyed this flavor when I purchased it at a store.  I ordered a case of it from Amazon.  the whole case arrived moldy.  Each jar popped when I opened it too, showing that it was properly sealed.  I contacted Earth's Best.  They said they would look into it but would not follow up with me.  Given what is going on in our food industry, I will not purchase any more products from this company.  It is to scary when feeding a baby.  Amazon refunded me but did not take it any further.  Be very careful and inform other families too.  UPDATE: I was so disappointed with the lack of concern from Earth's Best and Amazon.  I contacted the FDA, they referred me to the USDA because the product contained meat.  They took it very serious and had also received several complaints.  They have come to my house and written a report.  If anyone else noticed this problem please contact the USDA (1-888-674-6854). to report your claim/problem.  They will investigate the problem and the Earth's Best Plant to make sure they are following regulations.",grocery
"I just squeezed some into some water and drank. The liquid mixed with the water with little agitation. You can use as much or as little as you like. I did a 2 second shot. My drink was light, refreshing and not overly sweet.  It didn't taste like Snapple, for example, but I enjoyed it. I plan on getting more.",drinks
I have run into Nonni's at the homes of various friends and never thought to try and get some for myself.  They are the perfect complement to my morning cup of coffee and give me a little pick-me-up without loading me up first thing in the morning.  Delicious!  Buy some!,coffee
I bought this to share with my co-workers and in one week they are gone.,chocolate_milk_nuts_oil
"Love these, but $6.65 per package????  That's crazy when they went for $2.50-3.50 in the stores (Meijer, Walmart, Kroger).  Nice flavor and my favorite but no way would pay this much for what is essentially sugarfree koolaid.",flavor
"Bottled water is just about all the same to me so I look for price. Even with the shipping cost, this 24 pack is the best bargain I've seen. It's cheaper than in my local grocery store and I don't have to carry it home.",grocery
They came during a heat wave so some of them melted. However that's not the issue. They tasted burnt and just not that good. The ones at Trader Joe's are soo much better.,grocery
This is truly a great versatile mix.  Substituting oil for butter and rice milk for regular milk works out perfect.  Using orange juice for the milk makes great pancakes and muffins as well.  The options are endless for muffins- our favorite is adding a bit of cinnamon and GFCF chocolate chips.  I also sneak in small amounts of light colored pureed veggies (baby food).,carbohydrates_meal
Not Kosher!!! Ignore the Symbol!!! They are NOT Kosher and NOT certified by any company!!! I contacted the company to confirm.,chocolate_milk_nuts_oil
"Love the large size Gevalia morning roast.  It makes about 1 1/2 mugs of coffee.  Just enough to keep you going through the morning.  The flavor is perfect, not too strong and not bitter.  The three pack is a great value.  This price is way better than buying from the grocery store or department stores.  A wonderful way to start your day.",grocery
"When I saw some of the Earth's Best jars offered as a Gold Box deal, I remembered that I needed to offer a caveat to other parents.   My children have previously enjoyed many Earth's Best flavors, which in general taste quite good, so in February when there was a promotional offer through Amazon, we ordered two 12-packs. When they arrived, one of the 12-packs seemed ok, but the other 12-pack contained several broken jars and was leaking. It smelled and looked like there might be mold under the plastic that surrounded the second 12-pack.   I noticed that the shipping box holding the two 12-packs had air-filled padding on only the top side of the box, which meant that there was no padding protecting the bottom side.   I don't know whether some of the jars had broken at the warehouse or during delivery, but either way, I was afraid to use the unbroken jars too, because what if the seals had broken or what if there were small pieces of broken glass inside the intact jars too? For more durable items, I still order from Amazon, but I canceled my subscription of the Earth's Best jars and from now on will buy jars at a physical store where I can check them first.",grocery
"I get bored with plain water - and I drink a lot every day.  I tried the Cherry Berry Flavrz because I wanted a drink mix that contained NO corn syrups or artificial sweetners.  This product fit the bill AND delivered a great tasting drink.  Low cal, too!  Try it!  It really is good.",drinks
"First of all, I have owned a Keurig for about 4 years now, and I've tried lot's of coffee.  During that time, I have had an occasion k cup that didn't function correctly and loaded the brew with grounds.  I probably should have returned these before I bothered to open the second box.  Since I drink my coffee from a thermal cup, I can tell you that taking that last drink to find your mouth full of coffee grounds stinks.  I have had to throw out at least 6 cups of coffee.  Its a bit like Russian Roulette, and I've started straining it after I brew it.  I know that its not my brewer because it is not happening with the Green Mountain, Timothy's or Tully's that I also use.  The good cups are a bit weak for my taste, but the flavor is ok.  Definitely prefer not to waste $'s on a product with a manufacturing defect.",coffee
"I have purchased the Zoe evoo in cans (regular and organic) many times in the past and been very satisfied.  I like this Zoe 100% arbequina evoo even better, as far as taste goes.  It is very flavorful, somewhat grassy with no bitter taste, and has a smooth, silky texture.  It is more of a rich yellow color than green.  It is a great all purpose oil that holds up to sauteeing, drizzling over cooked pasta, for use in salad dressings and for bread dipping.  It is also pretty economical to use for all kitchen uses, especially when purchased on subscription basis. This comes in a clear bottle, not my preference for storage of olive oils, so I have wrapped the bottles with foil to minimize light exposure and slow degradation.  Oils can also be stored in the refrigerator or freezer to maintain quality.",chocolate_milk_nuts_oil
"My son is on a Gluten Free diet and finding good healthy snacks that fall into that category, and that taste good enough for him to eat...is very hard.  He loves these bars.  He thinks they taste like cocoa krispies and would eat the whole box if he could. They are packed full of vitamins and minerals and are organic for those that are concerned about that.  These bars are on average, pretty expensive in the stores, but I can purchase them off Amazon for much cheaper and I usually buy them in bulk. If you have a picky eater, or if anyone is on a specific diet, these might be something to consider.  As many know, it is hard to find Gluten free snack products that taste very similiar to regular ones and these really do make the cut.  EnviroKidz Organic Koala Crispy Rice Bars, Chocolate, 6-Count Bars (Pack of 6)",healthy food
"Twinings seem to have discontinued their apple-cinnamon flavor.  This tea is very similar; it's more apple than cinnamon flavored, but neither flavor is overwhelming.  It has a nice fruity tang to it without being acidic.",flavor
This was not good. The flavor was lacking and barely came through unlike the Hint water -- which I really enjoy. I wanted this to be good and was so excited to get it but it just disappointed.,flavor
A great idea that falls short. Bisquick gluten-free still uses an aluminum-based baking powder that is toxic to humans. Aluminum lodges in our bodies and has been found in quantities unacceptable in autistic individuals. The company refuses to respond to customer inquiries concerning this. I cannot give this to my family until the baking powder formula has been changed.,healthy food
"Was looking for a brand other than sense and came across Baronet, could not be more pleased.  Great flavor, rich and tasty each and every time.  Will reorder again that is for sure.",flavor
"cardboard box is a bit shoddy, but the candies are perfect.  taste great, just as I remember them.  4 flavors is kinda lacking, but so what.",flavor
"The fruit arrived in a timely fashion, but much of the fruit was not ripe, and quality was very poor.  Most of the fruit delivered was fruit easily obtainable at most grovery stores for a fraction of what was charged for this basket.  Don't waste your money!",grocery
"I was disappointed by my first taste of Kopali Organics Chocolate Covered Dried Banana. The chocolate is waxy and the bananas too soft for me. I was expecting more crunch, a drier banana. The banana did not taste of banana to me either. I will not purchase again.",snacks
"This ""water enhancer"" was really tasty and you don't have to use a lot of it to flavor even a large glass of water. The flavor was good without being overpowering, and it's fun using the little bottle. My only complaint is the price. At $3.99 per bottle (Kraft's listed price on their site, not Amazon's), you're paying more for the bottle and the wow-factor than the actual flavoring itself. While this is a really good product, I don't imagine I'll be spending four bucks on less than two ounces of flavoring and a ""futuristic"" bottle.",grocery
"Maybe, I got a bad one.  It's very plain, nothing special in flavor.  I felt like I wasted my time and money. I will not buy this flavor again.",flavor
"These bars (all of the roll types) are hard to eat. That's actually part of why I like them so much. Because they take some effort to bite into and chew, they basically force you to eat slower. As a result, you feel more satisfied at the end of eating one than if you had scarfed down a candy bar in three bites. I don't find them hard as rocks though, just very chewy. If you don't like chewy food, then these are definitely not for you. I also really like the texture contrast between the crunchy/crispy outside and the chewy nougat inside of the bar.  There is a bit of a mess factor involved in eating these, as noted by one reviewer. The caramel is sticky and sometimes leaves traces on the wrapper, and the outside crispy/crunchy coating tends to crumble off a bit. If you want to keep the inside of your car spotlessly clean, you might not want to chow down on a Go-Lean roll bar while driving. Nevertheless, I still think these are some of the best bars out there. They are not discernibly chalky nor do they have a strange chemical aftertaste the way that many protein or energy bars do. They really are like fortified candy bars. And they pack quite a high protein and fiber punch for only 190 calories each, while only having about 13 mg of sugars--about 1 Tablespoon--per bar (I was expecting more like 25-30 mg when I tried my first one). The chocolate turtle roll is my favorite flavor, but honestly, I've tried every single flavor of the Go-Lean Roll bars, and they are really all quite good.",snacks
"No matter how wholesome a snack may be, it's worthless unless the girls approve. In this case they both give the Science Diet Jerky Treats two paws up. I like that beef is the first ingredient in the recipe and there are none of those unrecognizable ingredients created in a science laboratory.  The treats are a nice size and have just enough chew to satisfy. For Piper, our shih tzu with a few missing teeth, I break the treats into smaller pieces so she can manage them.   On the package: Use within 3 weeks of opening. 100% satisfaction guaranteed Keep this bag out of the reach of pets and children.",dog
"This is my favorite of the 3 or 4 blends offered by emerald. Can only seem to find it at Amazon, since the local grocers seem to sell out of it right away or do not carry it. Will definitely be ordering this on a regular basis.",grocery
Tastes funny ...IT WAS NOT LABELED FROM CHINA ON THE INFO PAGE WHEN I BOUGHT IT ...I WILL NOT EAT THIS PRODUCT ...WILL NOT GIVE IT AWAY ...CAN'T RETURN IT ...ONLY THING LEFT TO DO...IS THROW IT AWAY!..will not purchase any food from China ..MY health is more important!,unknown
"I love this stuff.  It's like the Sencha shot, but with a bit softer flavor profile.  Still fills in like an energy drink but without the weirdly contrived and overly sweet flavors of those drinks.  This stuff is also actually good for you.",flavor
"All my family really likes this rice. It goes good with fish, chicken or stakes.",carbohydrates_meal
I like this product because it basically does what I anticipated. As long as you have a full glass of water with it it will keep you feeling full for a few hours.,baby_meal
Didn't know what to expect when I ordered this product.  But was pleasantly surprised about how good it is and the value.  Definitely will buy again.,chocolate_milk_nuts_oil
I love this coffee it's my favorite so far I want to try them all. I don't like strong coffee and I hate bitter after taste coffee to me this is the perfect cup  of coffee. I'm not telling everyone to go out and buy it this is my own opinion.,coffee
"This is the best nuocmam ever.  Smooth and extremely tasty.  Perfect on seafood, rice, whatever... Highly recommended - adds an amazing dimension to anything you use it on.",grocery
"This really does taste a lot (not exactly) like regular bubble gum. It's thick, chunky, and kid's can make huge pink bubbles with it, and it lasts and lasts. As a treat you don't have to worry about for a child, or as a diet item for an adult, this is great.",dog
I must say this product exceeded my expectation. I had the powder one before and it left a bitter after taste. I was very pleased with the liquid and have ordered on more in a different flavor.,flavor
These beans were really very good.  Added a ham slice while cooking and came out great.  Each time I've made the soup it's be consistently yummy!,grocery
"This is the best tasting hot sauce ever, yes hot sauce with a flavor ,my first bottle of this sauce came from a VERY VERY good friend when I found out what grocery store it came from i bought all they had now they tell me they cant get it anymore :( so where do i go? Amazon , but shipping for 2 bottles of this fine hot sauce is more than the sauce its self ,",chocolate_milk_nuts_oil
"This can be mixed with virtually any wine. I've had it mixed with champagne, Riesling, and Moscato, and it works well with them all. The price is rather steep, as I paid $7-$8 at a local gift shop.",grocery
Dark Chocolate cookies taste great!  I have just tried the peanut butter and those are good too.,snacks
